,year,month,day,hour,temperature,total precipitation,u-component of wind,v-component of wind,radiation flux,pressure,relative humidity,PVout,price,imbalance,yearSin,yearCos,monthSin,monthCos,hourSin,hourCos
7161,2022,8,28,4.5,24.5,0,-1.28027235,0.820255665,0,1004.7,89.5,0,0,42.63,-0.828167552,-0.560480602,-0.866025404,-0.5,0.923879533,0.382683432
7162,2022,8,28,5,24.3,0,-1.570595205,0.650561835,0,1005.2,89,0,0,42.76,-0.828368504,-0.560183561,-0.866025404,-0.5,0.965925826,0.258819045
7163,2022,8,28,5.5,24,1.5,-0.325678195,0.784900326,1.388888889,1005.55,94,0,0,44.32,-0.828569349,-0.559886448,-0.866025404,-0.5,0.991444861,0.130526192
7164,2022,8,28,6,23.7,3,0.919238816,0.919238816,2.777777778,1005.9,99,0,0,19.31,-0.828770087,-0.559589262,-0.866025404,-0.5,1,6.12574E-17
7165,2022,8,28,6.5,23.1,4.75,1.484924241,1.484924241,6.944444444,1006.3,98.5,0,0,38.05,-0.828970719,-0.559292005,-0.866025404,-0.5,0.991444861,-0.130526192
7166,2022,8,28,7,22.5,6.5,2.050609665,2.050609665,11.11111111,1006.7,98,0,0,50.24,-0.829171244,-0.558994676,-0.866025404,-0.5,0.965925826,-0.258819045
7167,2022,8,28,7.5,22.25,4,2.121320344,2.121320344,26.38888889,1006.8,97.5,0,0,53.34,-0.829371663,-0.558697275,-0.866025404,-0.5,0.923879533,-0.382683432
7168,2022,8,28,8,22,1.5,2.192031022,2.192031022,41.66666667,1006.9,97,0,0,70.91,-0.829571975,-0.558399802,-0.866025404,-0.5,0.866025404,-0.5
7169,2022,8,28,8.5,21.9,7.25,2.050609666,2.050609666,38.88888889,1007.75,98,0,0,71.12,-0.82977218,-0.558102257,-0.866025404,-0.5,0.79335334,-0.608761429
7170,2022,8,28,9,21.8,13,1.909188309,1.909188309,36.11111111,1008.6,99,0,0,70.87,-0.829972278,-0.557804641,-0.866025404,-0.5,0.707106781,-0.707106781
7171,2022,8,28,9.5,21.9,8.25,0.954594155,1.654594154,55.55555556,1008.95,99,0,0,70.74,-0.83017227,-0.557506953,-0.866025404,-0.5,0.608761429,-0.79335334
7172,2022,8,28,10,22,3.5,8.58E-17,1.4,75,1009.3,99,0,0,71.12,-0.830372155,-0.557209193,-0.866025404,-0.5,0.5,-0.866025404
7173,2022,8,28,10.5,22.05,2.5,1.096015511,1.796015511,125,1009.05,97,0,0,70.61,-0.830571933,-0.556911361,-0.866025404,-0.5,0.382683432,-0.923879533
7174,2022,8,28,11,22.1,1.5,2.192031022,2.192031022,175,1008.8,95,0,0,70.7,-0.830771604,-0.556613458,-0.866025404,-0.5,0.258819045,-0.965925826
7175,2022,8,28,11.5,21.75,0.75,2.015254327,2.015254327,138.8888889,1009.2,95,0,0,81.96,-0.830971169,-0.556315483,-0.866025404,-0.5,0.130526192,-0.991444861
7176,2022,8,28,12,21.4,0,1.838477631,1.838477631,102.7777778,1009.6,95,0,0,64.08,-0.831170626,-0.556017437,-0.866025404,-0.5,1.22515E-16,-1
7177,2022,8,28,12.5,21.4,0,1.889312325,1.32105642,112.5,1009.65,95,0,0,63.38,-0.831369977,-0.555719319,-0.866025404,-0.5,-0.130526192,-0.991444861
7178,2022,8,28,13,21.4,0,1.940147018,0.803635208,122.2222222,1009.7,95,0,0,68.2,-0.831569221,-0.555421129,-0.866025404,-0.5,-0.258819045,-0.965925826
7179,2022,8,28,13.5,21.3,0,2.124922925,0.880171895,125,1009.6,94,0,0,74.84,-0.831768358,-0.555122869,-0.866025404,-0.5,-0.382683432,-0.923879533
7180,2022,8,28,14,21.2,0,2.309698831,0.956708581,127.7777778,1009.5,93,0,0,64.92,-0.831967387,-0.554824536,-0.866025404,-0.5,-0.5,-0.866025404
7181,2022,8,28,14.5,21.3,0,1.932666875,1.25617175,120.8333334,1009.8,93.5,0,0,42.35,-0.83216631,-0.554526133,-0.866025404,-0.5,-0.608761429,-0.79335334
7182,2022,8,28,15,21.4,0,1.555634919,1.555634919,113.8888889,1010.1,94,0,0,41.35,-0.832365126,-0.554227658,-0.866025404,-0.5,-0.707106781,-0.707106781
7183,2022,8,28,15.5,21.5,0,1.484924241,1.484924241,90.27777779,1010.15,93,0,0,41.38,-0.832563835,-0.553929112,-0.866025404,-0.5,-0.79335334,-0.608761429
7184,2022,8,28,16,21.6,0,1.414213562,1.414213562,66.66666667,1010.2,92,0,0,25.13,-0.832762436,-0.553630494,-0.866025404,-0.5,-0.866025404,-0.5
7185,2022,8,28,16.5,21.85,0,1.81576222,1.1663269,122.2222222,1010.35,90,0,0,14.55,-0.832960931,-0.553331806,-0.866025404,-0.5,-0.923879533,-0.382683432
7186,2022,8,28,17,22.1,0,2.217310878,0.918440238,177.7777778,1010.5,88,0,0,20.64,-0.833159318,-0.553033046,-0.866025404,-0.5,-0.965925826,-0.258819045
7187,2022,8,28,17.5,21.8,0,1.780406881,1.130971561,123.6111111,1010.8,89,0,0,39.24,-0.833357599,-0.552734215,-0.866025404,-0.5,-0.991444861,-0.130526192
7188,2022,8,28,18,21.5,0,1.343502884,1.343502884,69.44444444,1011.1,90,0,0,41.11,-0.833555772,-0.552435313,-0.866025404,-0.5,-1,-1.84E-16
7189,2022,8,28,18.5,21.35,0,1.826600858,1.150105733,36.11111111,1011.55,90,0,0,40.87,-0.833753838,-0.55213634,-0.866025404,-0.5,-0.991444861,0.130526192
7190,2022,8,28,19,21.2,0,2.309698831,0.956708581,2.777777778,1012,90,0,0,41.67,-0.833951796,-0.551837296,-0.866025404,-0.5,-0.965925826,0.258819045
7191,2022,8,28,19.5,21.05,0,2.003377553,1.326882428,1.388888889,1012.55,91,0,0,39.94,-0.834149648,-0.551538181,-0.866025404,-0.5,-0.923879533,0.382683432
7192,2022,8,28,20,20.9,0,1.697056275,1.697056275,0,1013.1,92,0,0,38.9,-0.834347392,-0.551238995,-0.866025404,-0.5,-0.866025404,0.5
7193,2022,8,28,20.5,21,0,1.732411614,1.732411614,0,1013.5,90.5,0,0,38.51,-0.834545029,-0.550939738,-0.866025404,-0.5,-0.79335334,0.608761429
7194,2022,8,28,21,21.1,0,1.767766953,1.767766953,0,1013.9,89,0,0,38.18,-0.834742558,-0.55064041,-0.866025404,-0.5,-0.707106781,0.707106781
7195,2022,8,28,21.5,20.95,0,1.53059915,1.151761879,0,1014.15,90,0,0,21.04,-0.83493998,-0.550341012,-0.866025404,-0.5,-0.608761429,0.79335334
7196,2022,8,28,22,20.8,0,1.293431346,0.535756805,0,1014.4,91,0,0,15.68,-0.835137295,-0.550041543,-0.866025404,-0.5,-0.5,0.866025404
7197,2022,8,28,22.5,20.55,0,1.283111776,0.904274506,0,1014.5,92.5,0,0,27.59,-0.835334502,-0.549742003,-0.866025404,-0.5,-0.382683432,0.923879533
7198,2022,8,28,23,20.3,0,1.272792206,1.272792206,0,1014.6,94,0,0,20.23,-0.835531602,-0.549442392,-0.866025404,-0.5,-0.258819045,0.965925826
7199,2022,8,28,23.5,20.2,0,1.514081659,0.999945364,0,1014.4,95,0,0,29.52,-0.835728595,-0.54914271,-0.866025404,-0.5,-0.130526192,0.991444861
7200,2022,8,28,24,20.1,0,1.755371112,0.727098521,0,1014.2,96,0,0,19.8,-0.835925479,-0.548842958,-0.866025404,-0.5,-2.45E-16,1
7201,2022,8,29,0.5,19.85,0,1.584792337,1.070656042,0,1014.3,97,0,0,27.17,-0.836122257,-0.548543136,-0.866025404,-0.5,0.130526192,0.991444861
7202,2022,8,29,1,19.6,0,1.414213562,1.414213562,0,1014.4,98,0,0,17.21,-0.836318927,-0.548243242,-0.866025404,-0.5,0.258819045,0.965925826
7203,2022,8,29,1.5,19.55,0,1.13137085,1.13137085,0,1014.65,98,0,0,15.52,-0.836515489,-0.547943279,-0.866025404,-0.5,0.382683432,0.923879533
7204,2022,8,29,2,19.5,0,0.848528137,0.848528137,0,1014.9,98,0,0,15.52,-0.836711944,-0.547643245,-0.866025404,-0.5,0.5,0.866025404
7205,2022,8,29,2.5,19.7,0,1.060660172,1.060660172,0,1015.1,97.5,0,0,15.52,-0.836908291,-0.54734314,-0.866025404,-0.5,0.608761429,0.79335334
7206,2022,8,29,3,19.9,0,1.272792206,1.272792206,0,1015.3,97,0,0,15.65,-0.83710453,-0.547042965,-0.866025404,-0.5,0.707106781,0.707106781
7207,2022,8,29,3.5,19.85,0,1.237436867,1.237436867,0,1015.5,97,0,0,16.3,-0.837300662,-0.546742719,-0.866025404,-0.5,0.79335334,0.608761429
7208,2022,8,29,4,19.8,0,1.202081528,1.202081528,0,1015.7,97,0,0,20.14,-0.837496686,-0.546442404,-0.866025404,-0.5,0.866025404,0.5
7209,2022,8,29,4.5,19.65,0,1.060660172,1.060660172,0,1015.95,97,0,0,20.05,-0.837692603,-0.546142018,-0.866025404,-0.5,0.923879533,0.382683432
7210,2022,8,29,5,19.5,0,0.919238816,0.919238816,0,1016.2,97,0,0,18.68,-0.837888411,-0.545841562,-0.866025404,-0.5,0.965925826,0.258819045
7211,2022,8,29,5.5,19.55,0,0.784900326,1.244917011,18.05555556,1016.5,96.5,0,0,21.11,-0.838084112,-0.545541035,-0.866025404,-0.5,0.991444861,0.130526192
7212,2022,8,29,6,19.6,0,0.650561835,1.570595205,36.11111111,1016.8,96,0,0,20.3,-0.838279705,-0.545240439,-0.866025404,-0.5,1,6.12574E-17
7213,2022,8,29,6.5,20.3,0,0.841903551,2.032534972,118.0555556,1016.75,92,0,0,39.65,-0.838475191,-0.544939772,-0.866025404,-0.5,0.991444861,-0.130526192
7214,2022,8,29,7,21,0,1.033245267,2.494474738,200,1016.7,88,0,0,19.27,-0.838670568,-0.544639035,-0.866025404,-0.5,0.965925826,-0.258819045
7215,2022,8,29,7.5,21.65,0,0.918440238,2.217310878,301.3888889,1016.85,81.5,0,0,13.08,-0.838865838,-0.544338228,-0.866025404,-0.5,0.923879533,-0.382683432
7216,2022,8,29,8,22.3,0,0.803635208,1.940147018,402.7777778,1017,75,0,0,12.45,-0.839060999,-0.544037351,-0.866025404,-0.5,0.866025404,-0.5
7217,2022,8,29,8.5,23.1,0,0.765366865,1.847759065,497.2222222,1016.8,72,0,0,9.87,-0.839256053,-0.543736404,-0.866025404,-0.5,0.79335334,-0.608761429
7218,2022,8,29,9,23.9,0,0.727098521,1.755371112,591.6666667,1016.6,69,0,0,8.74,-0.839450999,-0.543435388,-0.866025404,-0.5,0.707106781,-0.707106781
7219,2022,8,29,9.5,24.45,0,1.212077398,1.726213694,665.2777778,1016.7,66,0,0,11.06,-0.839645837,-0.543134301,-0.866025404,-0.5,0.608761429,-0.79335334
7220,2022,8,29,10,25,0,1.697056275,1.697056275,738.8888889,1016.8,63,0,0,11.07,-0.839840567,-0.542833145,-0.866025404,-0.5,0.5,-0.866025404
7221,2022,8,29,10.5,25.65,0,2.448528138,0.848528138,791.6666667,1016.75,54.5,0,0,9.87,-0.840035188,-0.542531918,-0.866025404,-0.5,0.382683432,-0.923879533
7222,2022,8,29,11,26.3,0,3.2,0,844.4444444,1016.7,46,0,0,9.87,-0.840229702,-0.542230622,-0.866025404,-0.5,0.258819045,-0.965925826
7223,2022,8,29,11.5,26.15,0,3.2,0,855.5555556,1016.6,45,0,0,15.3,-0.840424108,-0.541929256,-0.866025404,-0.5,0.130526192,-0.991444861
7224,2022,8,29,12,26,0,3.2,0,866.6666667,1016.5,44,0,0,15.3,-0.840618406,-0.541627821,-0.866025404,-0.5,1.22515E-16,-1
7225,2022,8,29,12.5,25.8,0,3.078207252,0.612293492,729.1666667,1016.35,47,0,0,15.3,-0.840812595,-0.541326315,-0.866025404,-0.5,-0.130526192,-0.991444861
7226,2022,8,29,13,25.6,0,2.956414504,1.224586984,591.6666667,1016.2,50,0,0,38.35,-0.841006677,-0.541024741,-0.866025404,-0.5,-0.258819045,-0.965925826
7227,2022,8,29,13.5,25.5,0,2.928207252,0.612293492,594.4444445,1015.85,50.5,0,0,39.08,-0.84120065,-0.540723096,-0.866025404,-0.5,-0.382683432,-0.923879533
7228,2022,8,29,14,25.4,0,2.9,0,597.2222222,1015.5,51,0,0,39.15,-0.841394515,-0.540421382,-0.866025404,-0.5,-0.5,-0.866025404
7229,2022,8,29,14.5,25.15,0,2.45,0,484.7222222,1015.4,53,0,0,42.42,-0.841588272,-0.540119599,-0.866025404,-0.5,-0.608761429,-0.79335334
7230,2022,8,29,15,24.9,0,2,0,372.2222222,1015.3,55,0,0,42.95,-0.84178192,-0.539817746,-0.866025404,-0.5,-0.707106781,-0.707106781
7231,2022,8,29,15.5,24.45,0,1.83149158,0.344415089,269.4444445,1015.5,60.5,0,0,42.61,-0.841975461,-0.539515823,-0.866025404,-0.5,-0.79335334,-0.608761429
7232,2022,8,29,16,24,0,1.662983159,0.688830178,166.6666667,1015.7,66,0,0,42.87,-0.842168893,-0.539213832,-0.866025404,-0.5,-0.866025404,-0.5
7233,2022,8,29,16.5,23.65,0,2.23149158,0.344415089,126.3888889,1015.75,67,0,0,41.87,-0.842362216,-0.538911771,-0.866025404,-0.5,-0.923879533,-0.382683432
7234,2022,8,29,17,23.3,0,2.8,0,86.11111111,1015.8,68,0,0,43.22,-0.842555432,-0.53860964,-0.866025404,-0.5,-0.965925826,-0.258819045
7235,2022,8,29,17.5,22.8,0,2.001040764,0.601040764,55.55555556,1015.95,70,0,0,42.29,-0.842748539,-0.53830744,-0.866025404,-0.5,-0.991444861,-0.130526192
7236,2022,8,29,18,22.3,0,1.202081528,1.202081528,25,1016.1,72,0,0,43.54,-0.842941537,-0.538005172,-0.866025404,-0.5,-1,-1.84E-16
7237,2022,8,29,18.5,22.3,0,1.272792206,1.272792206,12.5,1016.35,74,0,0,43.41,-0.843134428,-0.537702833,-0.866025404,-0.5,-0.991444861,0.130526192
7238,2022,8,29,19,22.3,0,1.343502884,1.343502884,0,1016.6,76,0,0,40.06,-0.843327209,-0.537400426,-0.866025404,-0.5,-0.965925826,0.258819045
7239,2022,8,29,19.5,20.8,0,1.721751442,0.671751442,0,1016.8,81.5,0,0,42.12,-0.843519883,-0.53709795,-0.866025404,-0.5,-0.923879533,0.382683432
7240,2022,8,29,20,19.3,0,2.1,0,0,1017,87,0,0,41.4,-0.843712447,-0.536795404,-0.866025404,-0.5,-0.866025404,0.5
7241,2022,8,29,20.5,19.7,0,1.79246212,0.74246212,0,1016.95,89,0,0,41.38,-0.843904904,-0.53649279,-0.866025404,-0.5,-0.79335334,0.608761429
7242,2022,8,29,21,20.1,0,1.48492424,1.48492424,0,1016.9,91,0,0,41.07,-0.844097251,-0.536190106,-0.866025404,-0.5,-0.707106781,0.707106781
7243,2022,8,29,21.5,19.8,0,1.220816411,1.897311536,0,1016.55,84.5,0,0,41.25,-0.844289491,-0.535887354,-0.866025404,-0.5,-0.608761429,0.79335334
7244,2022,8,29,22,19.5,0,0.956708581,2.309698831,0,1016.2,78,0,0,41.35,-0.844481621,-0.535584532,-0.866025404,-0.5,-0.5,0.866025404
7245,2022,8,29,22.5,19.65,0,1.150105733,1.826600858,0,1016.15,78,0,0,42.23,-0.844673643,-0.535281642,-0.866025404,-0.5,-0.382683432,0.923879533
7246,2022,8,29,23,19.8,0,1.343502884,1.343502884,0,1016.1,78,0,0,42.54,-0.844865557,-0.534978683,-0.866025404,-0.5,-0.258819045,0.965925826
7247,2022,8,29,23.5,19.6,0,0.163617699,0.88222733,0,1015.8,81,0,0,41.98,-0.845057361,-0.534675655,-0.866025404,-0.5,-0.130526192,0.991444861
7248,2022,8,29,24,19.4,0,-1.016267486,0.420951776,0,1015.5,84,0,0,41.19,-0.845249057,-0.534372558,-0.866025404,-0.5,-2.45E-16,1
7249,2022,8,30,0.5,19.65,0,-1.201043393,0.497488463,0,1015.25,86.5,0,0,38.46,-0.845440645,-0.534069393,-0.866025404,-0.5,0.130526192,0.991444861
7250,2022,8,30,1,19.9,0,-1.385819299,0.574025149,0,1015,89,0,0,38.53,-0.845632123,-0.533766159,-0.866025404,-0.5,0.258819045,0.965925826
7251,2022,8,30,1.5,19.8,0,-0.979922224,0.979922224,0,1014.7,88,0,0,39.75,-0.845823493,-0.533462856,-0.866025404,-0.5,0.382683432,0.923879533
7252,2022,8,30,2,19.7,0,-0.574025149,1.385819299,0,1014.4,87,0,0,38.52,-0.846014754,-0.533159485,-0.866025404,-0.5,0.5,0.866025404
7253,2022,8,30,2.5,19.85,0,-1.029474695,1.43537177,0,1014.25,86.5,0,0,39.66,-0.846205906,-0.532856045,-0.866025404,-0.5,0.608761429,0.79335334
7254,2022,8,30,3,20,0,-1.48492424,1.48492424,0,1014.1,86,0,0,39.19,-0.84639695,-0.532552536,-0.866025404,-0.5,0.707106781,0.707106781
7255,2022,8,30,3.5,19.8,0,-1.343502884,1.343502884,0,1014.05,87.5,0,0,27.18,-0.846587884,-0.532248959,-0.866025404,-0.5,0.79335334,0.608761429
7256,2022,8,30,4,19.6,0,-1.202081528,1.202081528,0,1014,89,0,0,39.72,-0.84677871,-0.531945314,-0.866025404,-0.5,0.866025404,0.5
7257,2022,8,30,4.5,19.4,0,-1.293950414,0.888053339,0,1014.05,92,0,0,40.66,-0.846969426,-0.5316416,-0.866025404,-0.5,0.923879533,0.382683432
7258,2022,8,30,5,19.2,0,-1.385819299,0.574025149,0,1014.1,95,0,0,40.71,-0.847160034,-0.531337818,-0.866025404,-0.5,0.965925826,0.258819045
7259,2022,8,30,5.5,19.3,0,-0.975752362,0.569855287,4.166666667,1014.25,93.5,0,0,41.56,-0.847350533,-0.531033967,-0.866025404,-0.5,0.991444861,0.130526192
7260,2022,8,30,6,19.4,0,-0.565685425,0.565685425,8.333333333,1014.4,92,0,0,40.11,-0.847540923,-0.530730048,-0.866025404,-0.5,1,6.12574E-17
7261,2022,8,30,6.5,19.85,0,-0.671751442,0.671751442,52.77777778,1014.2,90.5,0,0,40.36,-0.847731204,-0.530426061,-0.866025404,-0.5,0.991444861,-0.130526192
7262,2022,8,30,7,20.3,0,-0.777817459,0.777817459,97.22222222,1014,89,0,0,39.31,-0.847921376,-0.530122006,-0.866025404,-0.5,0.965925826,-0.258819045
7263,2022,8,30,7.5,20.9,0,-0.601040764,0.601040764,138.8888889,1014.05,85.5,0,0,39.27,-0.848111438,-0.529817882,-0.866025404,-0.5,0.923879533,-0.382683432
7264,2022,8,30,8,21.5,0,-0.424264069,0.424264069,180.5555556,1014.1,82,0,0,24.67,-0.848301392,-0.52951369,-0.866025404,-0.5,0.866025404,-0.5
7265,2022,8,30,8.5,21.95,0,-0.212132034,0.862132035,190.2777778,1013.95,81.5,0,0,38.44,-0.848491237,-0.529209431,-0.866025404,-0.5,0.79335334,-0.608761429
7266,2022,8,30,9,22.4,0,7.96E-17,1.3,200,1013.8,81,0,0,40.91,-0.848680972,-0.528905103,-0.866025404,-0.5,0.707106781,-0.707106781
7267,2022,8,30,9.5,22.95,0,0.38890873,1.03890873,323.6111111,1013.7,79.5,0,0,26.42,-0.848870598,-0.528600707,-0.866025404,-0.5,0.608761429,-0.79335334
7268,2022,8,30,10,23.5,0,0.777817459,0.777817459,447.2222222,1013.6,78,0,0,28.49,-0.849060115,-0.528296243,-0.866025404,-0.5,0.5,-0.866025404
7269,2022,8,30,10.5,23.8,0,0.656787132,1.035624402,411.1111111,1013.3,78,0,0,27.75,-0.849249523,-0.527991711,-0.866025404,-0.5,0.382683432,-0.923879533
7270,2022,8,30,11,24.1,0,0.535756805,1.293431346,375,1013,78,0,0,43.1,-0.849438822,-0.527687112,-0.866025404,-0.5,0.258819045,-0.965925826
7271,2022,8,30,11.5,24,0,1.191757935,0.26403224,379.1666667,1012.7,79,0,0,43.09,-0.849628011,-0.527382444,-0.866025404,-0.5,0.130526192,-0.991444861
7272,2022,8,30,12,23.9,0,1.847759065,-0.765366865,383.3333333,1012.4,80,0,0,43.55,-0.849817092,-0.527077709,-0.866025404,-0.5,1.22515E-16,-1
7273,2022,8,30,12.5,23.7,0,1.923879533,-0.382683433,388.8888889,1012.2,83,0,0,43.44,-0.850006062,-0.526772905,-0.866025404,-0.5,-0.130526192,-0.991444861
7274,2022,8,30,13,23.5,0,2,0,394.4444444,1012,86,0,0,43.13,-0.850194924,-0.526468034,-0.866025404,-0.5,-0.258819045,-0.965925826
7275,2022,8,30,13.5,23.1,0,2.016267486,-0.420951776,318.0555556,1011.7,91,0,0,41.82,-0.850383676,-0.526163096,-0.866025404,-0.5,-0.382683432,-0.923879533
7276,2022,8,30,14,22.7,0,2.032534972,-0.841903551,241.6666667,1011.4,96,0,0,43.28,-0.850572319,-0.52585809,-0.866025404,-0.5,-0.5,-0.866025404
7277,2022,8,30,14.5,23.05,0,2.448280762,0.172207545,259.7222223,1011.05,92.5,0,0,42.5,-0.850760852,-0.525553016,-0.866025404,-0.5,-0.608761429,-0.79335334
7278,2022,8,30,15,23.4,0,2.864026551,1.18631864,277.7777778,1010.7,89,0,0,42.82,-0.850949276,-0.525247874,-0.866025404,-0.5,-0.707106781,-0.707106781
7279,2022,8,30,15.5,23.3,0,2.263504855,0.937574409,190.2777778,1010.65,89.5,0,0,41.2,-0.851137591,-0.524942665,-0.866025404,-0.5,-0.79335334,-0.608761429
7280,2022,8,30,16,23.2,0,1.662983159,0.688830178,102.7777778,1010.6,90,0,0,43.36,-0.851325796,-0.524637388,-0.866025404,-0.5,-0.866025404,-0.5
7281,2022,8,30,16.5,22.9,0,1.570595206,0.650561835,77.77777779,1010.55,91.5,0,0,33.2,-0.851513892,-0.524332044,-0.866025404,-0.5,-0.923879533,-0.382683432
7282,2022,8,30,17,22.6,0,1.478207252,0.612293492,52.77777778,1010.5,93,0,0,33.39,-0.851701878,-0.524026633,-0.866025404,-0.5,-0.965925826,-0.258819045
7283,2022,8,30,17.5,22.3,0.75,1.524401229,0.631427664,33.33333334,1010.55,95,0,0,30.64,-0.851889754,-0.523721154,-0.866025404,-0.5,-0.991444861,-0.130526192
7284,2022,8,30,18,22,1.5,1.570595205,0.650561835,13.88888889,1010.6,97,0,0,33.57,-0.852077521,-0.523415607,-0.866025404,-0.5,-1,-1.84E-16
7285,2022,8,30,18.5,21.85,4.25,1.616789182,0.669696006,6.944444445,1010.85,98,0,0,33.57,-0.852265178,-0.523109994,-0.866025404,-0.5,-0.991444861,0.130526192
7286,2022,8,30,19,21.7,7,1.662983159,0.688830178,0,1011.1,99,0,0,27.04,-0.852452726,-0.522804313,-0.866025404,-0.5,-0.965925826,0.258819045
7287,2022,8,30,19.5,21.65,3.5,1.114334292,0.627257802,0,1011.2,99,0,0,21.95,-0.852640164,-0.522498565,-0.866025404,-0.5,-0.923879533,0.382683432
7288,2022,8,30,20,21.6,0,0.565685425,0.565685425,0,1011.3,99,0,0,23.51,-0.852827493,-0.522192749,-0.866025404,-0.5,-0.866025404,0.5
7289,2022,8,30,20.5,21.6,0,1.206722245,0.665526145,0,1011.2,99,0,0,50.13,-0.853014712,-0.521886867,-0.866025404,-0.5,-0.79335334,0.608761429
7290,2022,8,30,21,21.6,0,1.847759065,0.765366865,0,1011.1,99,0,0,23.22,-0.853201821,-0.521580917,-0.866025404,-0.5,-0.707106781,0.707106781
7291,2022,8,30,21.5,21.55,0.5,1.709177135,0.70796435,0,1010.85,99.5,0,0,22.51,-0.85338882,-0.521274901,-0.866025404,-0.5,-0.608761429,0.79335334
7292,2022,8,30,22,21.5,1,1.570595205,0.650561835,0,1010.6,100,0,0,23.27,-0.85357571,-0.520968817,-0.866025404,-0.5,-0.5,0.866025404
7293,2022,8,30,22.5,21.55,0.5,1.478207252,0.612293492,0,1010.45,100,0,0,11.99,-0.853762489,-0.520662666,-0.866025404,-0.5,-0.382683432,0.923879533
7294,2022,8,30,23,21.6,0,1.385819299,0.574025149,0,1010.3,100,0,0,24.98,-0.853949159,-0.520356448,-0.866025404,-0.5,-0.258819045,0.965925826
7295,2022,8,30,23.5,21.6,0.25,0.826848851,0.610370411,0,1010.25,100,0,0,26.15,-0.854135719,-0.520050164,-0.866025404,-0.5,-0.130526192,0.991444861
7296,2022,8,30,24,21.6,0.5,0.267878403,0.646715673,0,1010.2,100,0,0,31.55,-0.85432217,-0.519743812,-0.866025404,-0.5,-2.45E-16,1
7297,2022,8,31,0.5,21.65,0.25,0.364909085,0.227686978,0,1010,100,0,0,43.44,-0.85450851,-0.519437394,-0.866025404,-0.5,0.130526192,0.991444861
7298,2022,8,31,1,21.7,0,0.461939766,-0.191341716,0,1009.8,100,0,0,43.42,-0.854694741,-0.519130909,-0.866025404,-0.5,0.258819045,0.965925826
7299,2022,8,31,1.5,21.75,0,0.630969883,-0.095670858,0,1009.7,100,0,0,45.29,-0.854880861,-0.518824357,-0.866025404,-0.5,0.382683432,0.923879533
7300,2022,8,31,2,21.8,0,0.8,0,0,1009.6,100,0,0,47.12,-0.855066872,-0.518517738,-0.866025404,-0.5,0.5,0.866025404
7301,2022,8,31,2.5,21.8,0,0.4,0,0,1009.4,100,0,0,46.37,-0.855252773,-0.518211053,-0.866025404,-0.5,0.608761429,0.79335334
7302,2022,8,31,3,21.8,0,0,0,0,1009.2,100,0,0,45.29,-0.855438563,-0.517904301,-0.866025404,-0.5,0.707106781,0.707106781
7303,2022,8,31,3.5,21.8,0,0.6,0,0,1008.95,100,0,0,44.67,-0.855624244,-0.517597482,-0.866025404,-0.5,0.79335334,0.608761429
7304,2022,8,31,4,21.8,0,1.2,0,0,1008.7,100,0,0,45.18,-0.855809814,-0.517290597,-0.866025404,-0.5,0.866025404,0.5
7305,2022,8,31,4.5,21.8,0,0.733939201,0.323357837,0,1008.85,100,0,0,45.29,-0.855995275,-0.516983645,-0.866025404,-0.5,0.923879533,0.382683432
7306,2022,8,31,5,21.8,0,0.267878403,0.646715673,0,1009,100,0,0,45.39,-0.856180625,-0.516676627,-0.866025404,-0.5,0.965925826,0.258819045
7307,2022,8,31,5.5,22,0,0.595878968,0.514699553,5.555555555,1009.05,100,0,0,45.28,-0.856365866,-0.516369542,-0.866025404,-0.5,0.991444861,0.130526192
7308,2022,8,31,6,22.2,0,0.923879533,0.382683432,11.11111111,1009.1,100,0,0,45.95,-0.856550996,-0.516062391,-0.866025404,-0.5,1,6.12574E-17
7309,2022,8,31,6.5,22.35,0,1.201043393,-0.11480503,30.55555556,1008.95,100,0,0,36.32,-0.856736016,-0.515755174,-0.866025404,-0.5,0.991444861,-0.130526192
7310,2022,8,31,7,22.5,0,1.478207252,-0.612293492,50,1008.8,100,0,0,42.81,-0.856920926,-0.51544789,-0.866025404,-0.5,0.965925826,-0.258819045
7311,2022,8,31,7.5,22.9,0,0.951235661,-0.518278781,93.05555555,1008.75,99.5,0,0,39.8,-0.857105725,-0.51514054,-0.866025404,-0.5,0.923879533,-0.382683432
7312,2022,8,31,8,23.3,0,0.424264069,-0.424264069,136.1111111,1008.7,99,0,0,46.05,-0.857290415,-0.514833123,-0.866025404,-0.5,0.866025404,-0.5
7313,2022,8,31,8.5,24,0,0.636396103,-0.636396103,177.7777777,1008.65,97.5,0,0,44.64,-0.857474994,-0.514525641,-0.866025404,-0.5,0.79335334,-0.608761429
7314,2022,8,31,9,24.7,0,0.848528137,-0.848528137,219.4444444,1008.6,96,0,0,46.32,-0.857659463,-0.514218092,-0.866025404,-0.5,0.707106781,-0.707106781
7315,2022,8,31,9.5,25.95,0,-0.176776695,-1.025304832,286.1111111,1008.45,92.5,0,0,40.98,-0.857843821,-0.513910477,-0.866025404,-0.5,0.608761429,-0.79335334
7316,2022,8,31,10,27.2,0,-1.202081528,-1.202081528,352.7777778,1008.3,89,0,0,36.56,-0.858028069,-0.513602796,-0.866025404,-0.5,0.5,-0.866025404
7317,2022,8,31,10.5,27.85,0,-1.732411614,-1.732411614,455.5555556,1007.9,86,0,0,40.14,-0.858212207,-0.513295049,-0.866025404,-0.5,0.382683432,-0.923879533
