year,month,day,hour,hourSin,hourCos,upper,lower,PVout,price,imbalance
2022,9,1,22,0,0,0,0,0,0,0
2022,9,1,22.5,0,0,0,0,0,0,0
2022,9,1,23,0,0,0,0,0,0,0
2022,9,1,23.5,0,0,0,0,0,0,0
2022,9,2,0,0,0,0,0,0,0,0
2022,9,2,0.5,0,0,0,0,0,0,0
2022,9,2,1,0,0,0,0,0,0,0
2022,9,2,1.5,0,0,0,0,0,0,0
2022,9,2,2,0,0,0,0,0,0,0
2022,9,2,2.5,0,0,0,0,0,0,0
2022,9,2,3,0,0,0,0,0,0,0
2022,9,2,3.5,0,0,0,0,0,0,0
2022,9,2,4,0,0,0,0,0,0,0
2022,9,2,4.5,0,0,0,0,0,0,0
2022,9,2,5,0,0,0,0,0,0,0
2022,9,2,5.5,0,0,0,0,0,0,0
2022,9,2,6,0,0,0,0,0,0,0
2022,9,2,6.5,0,0,0,0,0,0,0
2022,9,2,7,0,0,0,0,0,0,0
2022,9,2,7.5,0,0,0,0,0,0,0
2022,9,2,8,0,0,0,0,0,0,0
2022,9,2,8.5,0,0,0,0,0,0,0
2022,9,2,9,0,0,0,0,0,0,0
2022,9,2,9.5,0,0,0,0,0,0,0
2022,9,2,10,0,0,0,0,0,0,0
2022,9,2,10.5,0,0,0,0,0,0,0
2022,9,2,11,0,0,0,0,0,0,0
2022,9,2,11.5,0,0,0,0,0,0,0
2022,9,2,12,0,0,0,0,0,0,0
2022,9,2,12.5,0,0,0,0,0,0,0
2022,9,2,13,0,0,0,0,0,0,0
2022,9,2,13.5,0,0,0,0,0,0,0
2022,9,2,14,0,0,0,0,0,0,0
2022,9,2,14.5,0,0,0,0,0,0,0
2022,9,2,15,0,0,0,0,0,0,0
2022,9,2,15.5,0,0,0,0,0,0,0
2022,9,2,16,0,0,0,0,0,0,0
2022,9,2,16.5,0,0,0,0,0,0,0
2022,9,2,17,0,0,0,0,0,0,0
2022,9,2,17.5,0,0,0,0,0,0,0
2022,9,2,18,0,0,0,0,0,0,0
2022,9,2,18.5,0,0,0,0,0,0,0
2022,9,2,19,0,0,0,0,0,0,0
2022,9,2,19.5,0,0,0,0,0,0,0
2022,9,2,20,0,0,0,0,0,0,0
2022,9,2,20.5,0,0,0,0,0,0,0
2022,9,2,21,0,0,0,0,0,0,0
2022,9,2,21.5,0,0,0,0,0,0,0
2022,9,2,22,0,0,0,0,0,0,0
2022,9,2,22.5,0,0,0,0,0,0,0
2022,9,2,23,0,0,0,0,0,0,0
2022,9,2,23.5,0,0,0,0,0,0,0
2022,9,3,0,0,0,0,0,0,0,0
2022,9,3,0.5,0,0,0,0,0,0,0
2022,9,3,1,0,0,0,0,0,0,0
2022,9,3,1.5,0,0,0,0,0,0,0
2022,9,3,2,0,0,0,0,0,0,0
2022,9,3,2.5,0,0,0,0,0,0,0
2022,9,3,3,0,0,0,0,0,0,0
2022,9,3,3.5,0,0,0,0,0,0,0
2022,9,3,4,0,0,0,0,0,0,0
2022,9,3,4.5,0,0,0,0,0,0,0
2022,9,3,5,0,0,0,0,0,0,0
2022,9,3,5.5,0,0,0,0,0,0,0
2022,9,3,6,0,0,0,0,0,0,0
2022,9,3,6.5,0,0,0,0,0,0,0
2022,9,3,7,0,0,0,0,0,0,0
2022,9,3,7.5,0,0,0,0,0,0,0
2022,9,3,8,0,0,0,0,0,0,0
2022,9,3,8.5,0,0,0,0,0,0,0
2022,9,3,9,0,0,0,0,0,0,0
2022,9,3,9.5,0,0,0,0,0,0,0
2022,9,3,10,0,0,0,0,0,0,0
2022,9,3,10.5,0,0,0,0,0,0,0
2022,9,3,11,0,0,0,0,0,0,0
2022,9,3,11.5,0,0,0,0,0,0,0
2022,9,3,12,0,0,0,0,0,0,0
2022,9,3,12.5,0,0,0,0,0,0,0
2022,9,3,13,0,0,0,0,0,0,0
2022,9,3,13.5,0,0,0,0,0,0,0
2022,9,3,14,0,0,0,0,0,0,0
2022,9,3,14.5,0,0,0,0,0,0,0
2022,9,3,15,0,0,0,0,0,0,0
2022,9,3,15.5,0,0,0,0,0,0,0
2022,9,3,16,0,0,0,0,0,0,0
2022,9,3,16.5,0,0,0,0,0,0,0
2022,9,3,17,0,0,0,0,0,0,0
2022,9,3,17.5,0,0,0,0,0,0,0
2022,9,3,18,0,0,0,0,0,0,0
2022,9,3,18.5,0,0,0,0,0,0,0
2022,9,3,19,0,0,0,0,0,0,0
2022,9,3,19.5,0,0,0,0,0,0,0
2022,9,3,20,0,0,0,0,0,0,0
2022,9,3,20.5,0,0,0,0,0,0,0
2022,9,3,21,0,0,0,0,0,0,0
2022,9,3,21.5,0,0,0,0,0,0,0
2022,9,3,22,0,0,0,0,0,0,0
2022,9,3,22.5,0,0,0,0,0,0,0
2022,9,3,23,0,0,0,0,0,0,0
2022,9,3,23.5,0,0,0,0,0,0,0
2022,9,4,0,0,0,0,0,0,0,0
2022,9,4,0.5,0,0,0,0,0,0,0
2022,9,4,1,0,0,0,0,0,0,0
2022,9,4,1.5,0,0,0,0,0,0,0
2022,9,4,2,0,0,0,0,0,0,0
2022,9,4,2.5,0,0,0,0,0,0,0
2022,9,4,3,0,0,0,0,0,0,0
2022,9,4,3.5,0,0,0,0,0,0,0
2022,9,4,4,0,0,0,0,0,0,0
2022,9,4,4.5,0,0,0,0,0,0,0
2022,9,4,5,0,0,0,0,0,0,0
2022,9,4,5.5,0,0,0,0,0,0,0
2022,9,4,6,0,0,0,0,0,0,0
2022,9,4,6.5,0,0,0,0,0,0,0
2022,9,4,7,0,0,0,0,0,0,0
2022,9,4,7.5,0,0,0,0,0,0,0
2022,9,4,8,0,0,0,0,0,0,0
2022,9,4,8.5,0,0,0,0,0,0,0
2022,9,4,9,0,0,0,0,0,0,0
2022,9,4,9.5,0,0,0,0,0,0,0
2022,9,4,10,0,0,0,0,0,0,0
2022,9,4,10.5,0,0,0,0,0,0,0
2022,9,4,11,0,0,0,0,0,0,0
2022,9,4,11.5,0,0,0,0,0,0,0
2022,9,4,12,0,0,0,0,0,0,0
2022,9,4,12.5,0,0,0,0,0,0,0
2022,9,4,13,0,0,0,0,0,0,0
2022,9,4,13.5,0,0,0,0,0,0,0
2022,9,4,14,0,0,0,0,0,0,0
2022,9,4,14.5,0,0,0,0,0,0,0
2022,9,4,15,0,0,0,0,0,0,0
2022,9,4,15.5,0,0,0,0,0,0,0
2022,9,4,16,0,0,0,0,0,0,0
2022,9,4,16.5,0,0,0,0,0,0,0
2022,9,4,17,0,0,0,0,0,0,0
2022,9,4,17.5,0,0,0,0,0,0,0
2022,9,4,18,0,0,0,0,0,0,0
2022,9,4,18.5,0,0,0,0,0,0,0
2022,9,4,19,0,0,0,0,0,0,0
2022,9,4,19.5,0,0,0,0,0,0,0
2022,9,4,20,0,0,0,0,0,0,0
2022,9,4,20.5,0,0,0,0,0,0,0
2022,9,4,21,0,0,0,0,0,0,0
2022,9,4,21.5,0,0,0,0,0,0,0
2022,9,4,22,0,0,0,0,0,0,0
2022,9,4,22.5,0,0,0,0,0,0,0
2022,9,4,23,0,0,0,0,0,0,0
2022,9,4,23.5,0,0,0,0,0,0,0
2022,9,5,0,0,0,0,0,0,0,0
2022,9,5,0.5,0,0,0,0,0,0,0
2022,9,5,1,0,0,0,0,0,0,0
2022,9,5,1.5,0,0,0,0,0,0,0
2022,9,5,2,0,0,0,0,0,0,0
2022,9,5,2.5,0,0,0,0,0,0,0
2022,9,5,3,0,0,0,0,0,0,0
2022,9,5,3.5,0,0,0,0,0,0,0
2022,9,5,4,0,0,0,0,0,0,0
2022,9,5,4.5,0,0,0,0,0,0,0
2022,9,5,5,0,0,0,0,0,0,0
2022,9,5,5.5,0,0,0,0,0,0,0
2022,9,5,6,0,0,0,0,0,0,0
2022,9,5,6.5,0,0,0,0,0,0,0
2022,9,5,7,0,0,0,0,0,0,0
2022,9,5,7.5,0,0,0,0,0,0,0
2022,9,5,8,0,0,0,0,0,0,0
2022,9,5,8.5,0,0,0,0,0,0,0
2022,9,5,9,0,0,0,0,0,0,0
2022,9,5,9.5,0,0,0,0,0,0,0
2022,9,5,10,0,0,0,0,0,0,0
2022,9,5,10.5,0,0,0,0,0,0,0
2022,9,5,11,0,0,0,0,0,0,0
2022,9,5,11.5,0,0,0,0,0,0,0
2022,9,5,12,0,0,0,0,0,0,0
2022,9,5,12.5,0,0,0,0,0,0,0
2022,9,5,13,0,0,0,0,0,0,0
2022,9,5,13.5,0,0,0,0,0,0,0
2022,9,5,14,0,0,0,0,0,0,0
2022,9,5,14.5,0,0,0,0,0,0,0
2022,9,5,15,0,0,0,0,0,0,0
2022,9,5,15.5,0,0,0,0,0,0,0
2022,9,5,16,0,0,0,0,0,0,0
2022,9,5,16.5,0,0,0,0,0,0,0
2022,9,5,17,0,0,0,0,0,0,0
2022,9,5,17.5,0,0,0,0,0,0,0
2022,9,5,18,0,0,0,0,0,0,0
2022,9,5,18.5,0,0,0,0,0,0,0
2022,9,5,19,0,0,0,0,0,0,0
2022,9,5,19.5,0,0,0,0,0,0,0
2022,9,5,20,0,0,0,0,0,0,0
2022,9,5,20.5,0,0,0,0,0,0,0
2022,9,5,21,0,0,0,0,0,0,0
2022,9,5,21.5,0,0,0,0,0,0,0
2022,9,5,22,0,0,0,0,0,0,0
2022,9,5,22.5,0,0,0,0,0,0,0
2022,9,5,23,0,0,0,0,0,0,0
2022,9,5,23.5,0,0,0,0,0,0,0
2022,9,6,0,0,0,0,0,0,0,0
2022,9,6,0.5,0,0,0,0,0,0,0
2022,9,6,1,0,0,0,0,0,0,0
2022,9,6,1.5,0,0,0,0,0,0,0
2022,9,6,2,0,0,0,0,0,0,0
2022,9,6,2.5,0,0,0,0,0,0,0
2022,9,6,3,0,0,0,0,0,0,0
2022,9,6,3.5,0,0,0,0,0,0,0
2022,9,6,4,0,0,0,0,0,0,0
2022,9,6,4.5,0,0,0,0,0,0,0
2022,9,6,5,0,0,0,0,0,0,0
2022,9,6,5.5,0,0,0,0,0,0,0
2022,9,6,6,0,0,0,0,0,0,0
2022,9,6,6.5,0,0,0,0,0,0,0
2022,9,6,7,0,0,0,0,0,0,0
2022,9,6,7.5,0,0,0,0,0,0,0
2022,9,6,8,0,0,0,0,0,0,0
2022,9,6,8.5,0,0,0,0,0,0,0
2022,9,6,9,0,0,0,0,0,0,0
2022,9,6,9.5,0,0,0,0,0,0,0
2022,9,6,10,0,0,0,0,0,0,0
2022,9,6,10.5,0,0,0,0,0,0,0
2022,9,6,11,0,0,0,0,0,0,0
2022,9,6,11.5,0,0,0,0,0,0,0
2022,9,6,12,0,0,0,0,0,0,0
2022,9,6,12.5,0,0,0,0,0,0,0
2022,9,6,13,0,0,0,0,0,0,0
2022,9,6,13.5,0,0,0,0,0,0,0
2022,9,6,14,0,0,0,0,0,0,0
2022,9,6,14.5,0,0,0,0,0,0,0
2022,9,6,15,0,0,0,0,0,0,0
2022,9,6,15.5,0,0,0,0,0,0,0
2022,9,6,16,0,0,0,0,0,0,0
2022,9,6,16.5,0,0,0,0,0,0,0
2022,9,6,17,0,0,0,0,0,0,0
2022,9,6,17.5,0,0,0,0,0,0,0
2022,9,6,18,0,0,0,0,0,0,0
2022,9,6,18.5,0,0,0,0,0,0,0
2022,9,6,19,0,0,0,0,0,0,0
2022,9,6,19.5,0,0,0,0,0,0,0
2022,9,6,20,0,0,0,0,0,0,0
2022,9,6,20.5,0,0,0,0,0,0,0
2022,9,6,21,0,0,0,0,0,0,0
2022,9,6,21.5,0,0,0,0,0,0,0
2022,9,6,22,0,0,0,0,0,0,0
2022,9,6,22.5,0,0,0,0,0,0,0
2022,9,6,23,0,0,0,0,0,0,0
2022,9,6,23.5,0,0,0,0,0,0,0
2022,9,7,0,0,0,0,0,0,0,0
2022,9,7,0.5,0,0,0,0,0,0,0
2022,9,7,1,0,0,0,0,0,0,0
2022,9,7,1.5,0,0,0,0,0,0,0
2022,9,7,2,0,0,0,0,0,0,0
2022,9,7,2.5,0,0,0,0,0,0,0
2022,9,7,3,0,0,0,0,0,0,0
2022,9,7,3.5,0,0,0,0,0,0,0
2022,9,7,4,0,0,0,0,0,0,0
2022,9,7,4.5,0,0,0,0,0,0,0
2022,9,7,5,0,0,0,0,0,0,0
2022,9,7,5.5,0,0,0,0,0,0,0
2022,9,7,6,0,0,0,0,0,0,0
2022,9,7,6.5,0,0,0,0,0,0,0
2022,9,7,7,0,0,0,0,0,0,0
2022,9,7,7.5,0,0,0,0,0,0,0
2022,9,7,8,0,0,0,0,0,0,0
2022,9,7,8.5,0,0,0,0,0,0,0
2022,9,7,9,0,0,0,0,0,0,0
2022,9,7,9.5,0,0,0,0,0,0,0
2022,9,7,10,0,0,0,0,0,0,0
2022,9,7,10.5,0,0,0,0,0,0,0
2022,9,7,11,0,0,0,0,0,0,0
2022,9,7,11.5,0,0,0,0,0,0,0
2022,9,7,12,0,0,0,0,0,0,0
2022,9,7,12.5,0,0,0,0,0,0,0
2022,9,7,13,0,0,0,0,0,0,0
2022,9,7,13.5,0,0,0,0,0,0,0
2022,9,7,14,0,0,0,0,0,0,0
2022,9,7,14.5,0,0,0,0,0,0,0
2022,9,7,15,0,0,0,0,0,0,0
2022,9,7,15.5,0,0,0,0,0,0,0
2022,9,7,16,0,0,0,0,0,0,0
2022,9,7,16.5,0,0,0,0,0,0,0
2022,9,7,17,0,0,0,0,0,0,0
2022,9,7,17.5,0,0,0,0,0,0,0
2022,9,7,18,0,0,0,0,0,0,0
2022,9,7,18.5,0,0,0,0,0,0,0
2022,9,7,19,0,0,0,0,0,0,0
2022,9,7,19.5,0,0,0,0,0,0,0
2022,9,7,20,0,0,0,0,0,0,0
2022,9,7,20.5,0,0,0,0,0,0,0
2022,9,7,21,0,0,0,0,0,0,0
2022,9,7,21.5,0,0,0,0,0,0,0
2022,9,7,22,0,0,0,0,0,0,0
2022,9,7,22.5,0,0,0,0,0,0,0
2022,9,7,23,0,0,0,0,0,0,0
2022,9,7,23.5,0,0,0,0,0,0,0
2022,9,8,0,0,0,0,0,0,0,0
2022,9,8,0.5,0,0,0,0,0,0,0
2022,9,8,1,0,0,0,0,0,0,0
2022,9,8,1.5,0,0,0,0,0,0,0
2022,9,8,2,0,0,0,0,0,0,0
2022,9,8,2.5,0,0,0,0,0,0,0
2022,9,8,3,0,0,0,0,0,0,0
2022,9,8,3.5,0,0,0,0,0,0,0
2022,9,8,4,0,0,0,0,0,0,0
2022,9,8,4.5,0,0,0,0,0,0,0
2022,9,8,5,0,0,0,0,0,0,0
2022,9,8,5.5,0,0,0,0,0,0,0
2022,9,8,6,0,0,0,0,0,0,0
2022,9,8,6.5,0,0,0,0,0,0,0
2022,9,8,7,0,0,0,0,0,0,0
2022,9,8,7.5,0,0,0,0,0,0,0
2022,9,8,8,0,0,0,0,0,0,0
2022,9,8,8.5,0,0,0,0,0,0,0
2022,9,8,9,0,0,0,0,0,0,0
2022,9,8,9.5,0,0,0,0,0,0,0
2022,9,8,10,0,0,0,0,0,0,0
2022,9,8,10.5,0,0,0,0,0,0,0
2022,9,8,11,0,0,0,0,0,0,0
2022,9,8,11.5,0,0,0,0,0,0,0
2022,9,8,12,0,0,0,0,0,0,0
2022,9,8,12.5,0,0,0,0,0,0,0
2022,9,8,13,0,0,0,0,0,0,0
2022,9,8,13.5,0,0,0,0,0,0,0
2022,9,8,14,0,0,0,0,0,0,0
2022,9,8,14.5,0,0,0,0,0,0,0
2022,9,8,15,0,0,0,0,0,0,0
2022,9,8,15.5,0,0,0,0,0,0,0
2022,9,8,16,0,0,0,0,0,0,0
2022,9,8,16.5,0,0,0,0,0,0,0
2022,9,8,17,0,0,0,0,0,0,0
2022,9,8,17.5,0,0,0,0,0,0,0
2022,9,8,18,0,0,0,0,0,0,0
2022,9,8,18.5,0,0,0,0,0,0,0
2022,9,8,19,0,0,0,0,0,0,0
2022,9,8,19.5,0,0,0,0,0,0,0
2022,9,8,20,0,0,0,0,0,0,0
2022,9,8,20.5,0,0,0,0,0,0,0
2022,9,8,21,0,0,0,0,0,0,0
2022,9,8,21.5,0,0,0,0,0,0,0
2022,9,8,22,0,0,0,0,0,0,0
2022,9,8,22.5,0,0,0,0,0,0,0
2022,9,8,23,0,0,0,0,0,0,0
2022,9,8,23.5,0,0,0,0,0,0,0
