,year,month,day,hour,Pressure,temperature,u-component of wind,v-component of wind,Relative humidity,Total cloud cover,Total precipitation,radiation flux
23,2023,1,18,11.5,1015.107421875,8.542626953125023,1.7782316207885742,-0.9021978378295898,51.085116386413574,0.0,0.0,540.7434616088867
24,2023,1,18,12.0,1014.4428100585938,9.463952636718773,1.6112747192382812,-1.4142112731933594,48.89395236968994,0.0,0.0,566.0980548858643
25,2023,1,18,12.5,1014.0247497558594,10.106416320800804,1.3875188827514648,-1.629018783569336,47.875529766082764,0.0,0.0,560.1204805374146
26,2023,1,18,13.0,1013.606689453125,10.748880004882835,1.1637630462646484,-1.8438262939453125,46.857107162475586,0.0,0.0,554.1429061889648
27,2023,1,18,13.5,1013.4658203125,11.162721252441429,0.946650505065918,-1.7059412002563477,45.175591468811035,4.4921875,0.0,513.6717534065247
28,2023,1,18,14.0,1013.324951171875,11.576562500000023,0.7295379638671875,-1.5680561065673828,43.494075775146484,8.984375,0.0,473.2006006240845
29,2023,1,18,14.5,1013.3451843261719,11.647760009765648,0.904111385345459,-1.4563579559326172,43.53032922744751,15.0146484375,0.0,396.4862685203552
30,2023,1,18,15.0,1013.3654174804688,11.718957519531273,1.0786848068237305,-1.3446598052978516,43.566582679748535,21.044921875,0.0,319.771936416626
31,2023,1,18,15.5,1013.6033630371094,11.380410766601585,1.0048694610595703,-1.0757246017456055,45.66447162628174,23.046875,0.0,238.181986451149
32,2023,1,18,16.0,1013.84130859375,11.041864013671898,0.9310541152954102,-0.8067893981933594,47.76236057281494,25.048828125,0.0,156.592036485672
33,2023,1,18,16.5,1014.0823974609375,10.001679992675804,1.1836838722229004,-0.7712326049804688,57.26659822463989,18.310546875,0.0,92.358518242836
34,2023,1,18,17.0,1014.323486328125,8.96149597167971,1.4363136291503906,-0.7356758117675781,66.77083587646484,11.572265625,0.0,28.125
35,2023,1,18,17.5,1014.6731262207031,8.31073913574221,1.209672451019287,-1.1715707778930664,66.07798290252686,16.11328125,0.0,14.0625
36,2023,1,18,18.0,1015.0227661132812,7.65998229980471,0.9830312728881836,-1.6074657440185547,65.38512992858887,20.654296875,0.0,0.0
37,2023,1,18,18.5,1015.3094177246094,6.851464843750023,0.3627643585205078,-1.5478010177612305,68.32875156402588,20.703125,0.0,0.0
38,2023,1,18,19.0,1015.5960693359375,6.042947387695335,-0.25750255584716797,-1.4881362915039062,71.27237319946289,20.751953125,0.0,0.0
