year,month,day,hour,hourSin,hourCos,upper,lower,PVout,price,imbalance,PVout_true,price_true,imbalance_true
2023,1,11,10.5,0.382683432,0.038060234,1.3145388,0,0.6572694,20.753279,21.425943,0.928616983,22.3,23.25
2023,1,11,11,0.258819045,0.017037087,1.2460124,0,0.6230062,20.109373,20.743275,1.038385724,19.74,21.91
2023,1,11,11.5,0.130526192,0.004277569,1.1902648,0,0.5951324,19.722868,20.386005,1.1127361,17.13,20.64
2023,1,11,12,1.22E-16,0,1.1358331,0,0.5679166,19.192635,19.78953,1.122109517,17.39,19.37
2023,1,11,12.5,-0.130526192,0.004277569,1.1494204,0,0.5747102,18.788359,19.40996,1.104197273,12.19,6.53
2023,1,11,13,-0.258819045,0.017037087,1.1629897,0,0.58149487,18.240036,18.780218,1.139451203,12.01,6.53
2023,1,11,13.5,-0.382683432,0.038060234,1.230555,0,0.6152775,17.85675,18.39946,0.960938814,14.5,16.11
2023,1,11,14,-0.5,0.066987298,1.3013959,0,0.65069795,17.107775,17.650805,0.93239389,18,20.67
2023,1,11,14.5,-0.608761429,0.10332333,1.4370737,0,0.71853685,16.596909,17.223665,0.754628749,17.79,21.01
2023,1,11,15,-0.707106781,0.146446609,1.6039872,0,0.8019936,15.90388,16.6495,0.61478618,20,21.87
2023,1,11,15.5,-0.79335334,0.195619285,1.8342106,0,0.9171053,15.893323,16.939562,0.48598165,21.74,22.1
2023,1,11,16,-0.866025404,0.25,2.0125961,0,1.0062981,16.872341,18.037724,0.353612826,23.87,24.1
2023,1,11,16.5,-0.923879533,0.308658284,2.0603156,0,1.0301578,18.481178,19.16338,0.184335645,24.01,23.28
2023,1,11,17,-0.965925826,0.370590477,2.0009968,0,1.0004984,19.769232,19.899273,0.053984167,30.9,24.72
2023,1,11,17.5,-0.991444861,0.434736904,2.0403054,0,1.0201527,19.274529,19.015926,0.027388017,31.07,29.63
2023,1,11,18,-1,0.5,2.0740478,0,1.0370239,18.86429,18.315357,0,31.32,27.06
2023,1,11,18.5,-0.991444861,0.565263096,2.138163,0,1.0690815,18.270985,17.339516,0,26.39,29.83
2023,1,11,19,-0.965925826,0.629409523,2.1847105,0,1.0923553,18.364702,16.805117,0,26.22,29.87
2023,1,11,19.5,-0.923879533,0.691341716,2.263963,0,1.1319815,18.269634,16.607025,0,23.87,29.72
2023,1,11,20,-0.866025404,0.75,0,0,0,21.135118,21.582253,0,23.49,29.85
2023,1,11,20.5,-0.79335334,0.804380715,0,0,0,20.740322,21.513214,0,23.01,23.1
2023,1,11,21,-0.707106781,0.853553391,0,0,0,20.470713,21.57415,0,22.68,22.39
2023,1,11,21.5,-0.608761429,0.89667667,0,0,0,20.19181,21.616875,0,22.86,24.64
2023,1,11,22,-0.5,0.933012702,0,0,0,19.997444,21.703178,0,21.89,24.16
2023,1,11,22.5,-0.382683432,0.961939766,0,0,0,19.718021,21.554491,0,21.58,25.51
2023,1,11,23,-0.258819045,0.982962913,0,0,0,19.511337,21.471043,0,20.01,24.64
2023,1,11,23.5,-0.130526192,0.995722431,0,0,0,19.444538,21.510635,0,19.73,19.75
2023,1,12,0,0,1,0,0,0,19.481642,21.609142,0,17.7,19.58
2023,1,12,0.5,0.130526192,0.995722431,0,0,0,19.595575,21.727013,0,21.61,24.3
2023,1,12,1,0.258819045,0.982962913,0,0,0,19.81151,21.905575,0,20,23.69
2023,1,12,1.5,0.382683432,0.961939766,0,0,0,20.165651,22.176628,0,20,23.07
2023,1,12,2,0.5,0.933012702,0,0,0,20.561111,22.406687,0,20,23.16
2023,1,12,2.5,0.608761429,0.89667667,0,0,0,20.90563,22.541605,0,20.53,22.86
2023,1,12,3,0.707106781,0.853553391,0,0,0,21.205421,22.565031,0,20.85,23.64
2023,1,12,3.5,0.79335334,0.804380715,0,0,0,21.150026,22.376715,0,21.24,17.21
2023,1,12,4,0.866025404,0.75,1.4171344,0,0.7085672,19.40387,19.100666,0,21.3,22.72
2023,1,12,4.5,0.923879533,0.691341716,1.3964868,0,0.6982434,19.57949,19.321133,0,21.29,24.46
2023,1,12,5,0.965925826,0.629409523,1.3758391,0,0.68791956,19.77876,19.641628,0,21.3,23.51
2023,1,12,5.5,0.991444861,0.565263096,1.4344718,0,0.7172359,19.734808,19.9411,0,21.58,20.55
2023,1,12,6,1,0.5,1.4903325,0,0.74516624,20.129011,20.66639,0,21.54,20.92
2023,1,12,6.5,0.991444861,0.434736904,1.4958968,0,0.7479484,20.66633,21.562012,0.003142343,21.92,27.17
2023,1,12,7,0.965925826,0.370590477,1.4956214,0,0.7478107,21.19743,22.443325,0.005321049,23.01,31.44
2023,1,12,7.5,0.923879533,0.308658284,1.5466306,0,0.7733153,20.817175,22.496677,0.080663456,28,36.49
2023,1,12,8,0.866025404,0.25,1.5716403,0,0.7858201,21.532167,23.322638,0.150960691,30,35.34
2023,1,12,8.5,0.79335334,0.195619285,1.6720618,0,0.8360309,20.945646,22.94567,0.308568417,23.58,31.68
2023,1,12,9,0.707106781,0.146446609,1.6846293,0,0.84231466,21.135696,22.635382,0.486165357,22.99,30.91
2023,1,12,9.5,0.608761429,0.10332333,1.585484,0,0.792742,21.139503,22.048841,0.612953984,23.29,23.96
2023,1,12,10,0.5,0.066987298,1.4926814,0,0.7463407,20.175362,20.921629,0.779292883,21.58,22.98
2023,1,12,10.5,0.382683432,0.038060234,1.4342816,0,0.7171408,19.315332,20.111345,0.957799454,21.3,22.21
2023,1,12,11,0.258819045,0.017037087,1.3818222,0,0.6909111,18.230806,19.03325,0.922380954,18.32,8.47
2023,1,12,11.5,0.130526192,0.004277569,1.3412822,0,0.6706411,17.627161,18.409107,1.010225876,17.79,21.26
2023,1,12,12,1.22E-16,0,1.3018569,0,0.65092844,16.798811,17.439198,0.940524116,17.39,19.21
2023,1,12,12.5,-0.130526192,0.004277569,1.3423977,0,0.67119884,16.3437,16.965446,0.957397999,11.73,8.47
2023,1,12,13,-0.258819045,0.017037087,1.3814852,0,0.6907426,15.654774,16.21753,0.920401611,10.05,8.47
2023,1,12,13.5,-0.382683432,0.038060234,1.456385,0,0.7281925,15.264903,15.920374,0.960918902,12.21,8.47
2023,1,12,14,-0.5,0.066987298,1.5325656,0,0.7662828,14.6341715,15.299821,0.842829465,17,8.47
2023,1,12,14.5,-0.608761429,0.10332333,1.6773036,0,0.8386518,14.366607,15.23081,0.649266686,18,19.2
2023,1,12,15,-0.707106781,0.146446609,1.8397647,0,0.91988236,14.110564,15.101637,0.666024227,21.09,30.4
2023,1,12,15.5,-0.79335334,0.195619285,2.0154998,0,1.0077499,14.442522,15.696173,0.506863702,21.24,24.4
2023,1,12,16,-0.866025404,0.25,2.1512856,0,1.0756428,15.805824,17.209312,0.330502451,22.55,25.5
2023,1,12,16.5,-0.923879533,0.308658284,2.1765337,0,1.0882668,17.345222,18.517513,0.197183807,22.61,26.06
2023,1,12,17,-0.965925826,0.370590477,2.1148915,0,1.0574458,19.43508,19.763803,0.060095767,26.74,24.71
2023,1,12,17.5,-0.991444861,0.434736904,2.1074095,0,1.0537047,19.604414,19.095125,0.030593723,26.74,24.17
2023,1,12,18,-1,0.5,2.0942507,0,1.0471253,19.217632,18.151598,0,26.36,24.59
2023,1,12,18.5,-0.991444861,0.565263096,2.053133,0,1.0265665,18.712324,16.984377,0,24.24,25.94
2023,1,12,19,-0.965925826,0.629409523,2.0022957,0,1.0011479,18.496752,16.470753,0,24.1,28.57
2023,1,12,19.5,-0.923879533,0.691341716,1.9249239,0,0.96246195,18.249557,16.176676,0,23.58,28.51
2023,1,12,20,-0.866025404,0.75,0,0,0,21.862364,22.036938,0,22.66,25
2023,1,12,20.5,-0.79335334,0.804380715,0,0,0,20.951298,21.251865,0,22.78,24.06
2023,1,12,21,-0.707106781,0.853553391,0,0,0,19.9431,20.627958,0,23.58,23.7
2023,1,12,21.5,-0.608761429,0.89667667,0,0,0,19.543999,20.544992,0,22.51,23.85
2023,1,12,22,-0.5,0.933012702,0,0,0,19.280272,20.474812,0,22.17,23.86
2023,1,12,22.5,-0.382683432,0.961939766,0,0,0,19.002953,20.241734,0,24,23.77
2023,1,12,23,-0.258819045,0.982962913,0,0,0,18.860943,20.175346,0,21.5,23.07
2023,1,12,23.5,-0.130526192,0.995722431,0,0,0,18.791311,20.344442,0,20,23.03
2023,1,13,0,0,1,0,0,0,18.93648,20.860277,0,19.67,22.43
2023,1,13,0.5,0.130526192,0.995722431,0,0,0,19.028164,20.938988,0,20.01,23.15
2023,1,13,1,0.258819045,0.982962913,0,0,0,19.219278,21.069769,0,19.73,22.48
2023,1,13,1.5,0.382683432,0.961939766,0,0,0,19.564184,21.329506,0,19.9,22.39
2023,1,13,2,0.5,0.933012702,0,0,0,19.979498,21.67638,0,20.16,22.47
2023,1,13,2.5,0.608761429,0.89667667,0,0,0,20.44064,21.963564,0,20.55,22.61
2023,1,13,3,0.707106781,0.853553391,0,0,0,20.990404,22.263552,0,20.01,22.6
2023,1,13,3.5,0.79335334,0.804380715,0,0,0,21.387775,22.397776,0,20,22.74
2023,1,13,4,0.866025404,0.75,1.5451635,0,0.77258176,19.179533,18.522814,0,18.39,25.69
2023,1,13,4.5,0.923879533,0.691341716,1.5778549,0,0.78892744,19.415857,18.840944,0,20,25.78
2023,1,13,5,0.965925826,0.629409523,1.6105462,0,0.8052731,19.429932,19.250484,0,20,22.8
2023,1,13,5.5,0.991444861,0.565263096,1.6344005,0,0.81720024,19.399378,19.658356,0,21.97,23.59
2023,1,13,6,1,0.5,1.658289,0,0.8291445,19.847593,20.511185,0,20.55,22.93
2023,1,13,6.5,0.991444861,0.434736904,1.641098,0,0.820549,20.405024,21.422426,0.002686263,20.01,24.5
2023,1,13,7,0.965925826,0.370590477,1.624119,0,0.8120595,20.986284,22.348,0.005783859,23.01,29.53
2023,1,13,7.5,0.923879533,0.308658284,1.6840289,0,0.84201443,20.48039,22.208944,0.072610241,23.01,24.72
2023,1,13,8,0.866025404,0.25,1.7134556,0,0.8567278,20.911978,22.722382,0.14822424,24.6,38.21
2023,1,13,8.5,0.79335334,0.195619285,1.7618866,0,0.8809433,20.477804,22.323536,0.274294459,22.75,24.16
2023,1,13,9,0.707106781,0.146446609,1.7400265,0,0.87001324,20.502197,21.709148,0.453572298,22.71,22.8
2023,1,13,9.5,0.608761429,0.10332333,1.6370434,0,0.8185217,19.840708,20.736004,0.556328626,26.9,22.48
2023,1,13,10,0.5,0.066987298,1.5327765,0,0.76638824,18.81563,19.65849,0.785469243,23.87,21.79
2023,1,13,10.5,0.382683432,0.038060234,1.487964,0,0.743982,17.966799,18.81926,0.762214908,22.3,22.53
2023,1,13,11,0.258819045,0.017037087,1.4363878,0,0.7181939,16.87951,17.610914,0.931808863,21.3,21.68
2023,1,13,11.5,0.130526192,0.004277569,1.4189621,0,0.70948106,16.230286,16.990353,0.947139882,20.01,21.77
2023,1,13,12,1.22E-16,0,1.4015363,0,0.7007682,15.428998,16.081738,0.957343139,17,21.7
2023,1,13,12.5,-0.130526192,0.004277569,1.4651575,0,0.73257875,14.981485,15.531211,1.046106598,12.38,24.06
2023,1,13,13,-0.258819045,0.017037087,1.5307069,0,0.76535344,14.207383,14.646437,0.938340302,12.1,25.03
2023,1,13,13.5,-0.382683432,0.038060234,1.6639487,0,0.8319743,13.6461115,14.183927,0.790280297,12.38,36.12
2023,1,13,14,-0.5,0.066987298,1.7901003,0,0.89505017,13.134229,13.774174,0.651319338,18,43.33
2023,1,13,14.5,-0.608761429,0.10332333,1.9310677,0,0.96553385,13.199562,14.097637,0.529754442,20,43.28
2023,1,13,15,-0.707106781,0.146446609,2.024938,0,1.012469,13.33557,14.453913,0.415633241,21,40.09
2023,1,13,15.5,-0.79335334,0.195619285,2.1384227,0,1.0692114,14.185891,15.59819,0.298540419,21,32.94
2023,1,13,16,-0.866025404,0.25,2.1756856,0,1.0878428,15.721513,17.430124,0.175698538,21.94,33.24
2023,1,13,16.5,-0.923879533,0.308658284,2.162356,0,1.081178,17.239544,18.723778,0.118622231,21.58,27.6
2023,1,13,17,-0.965925826,0.370590477,2.0541413,0,1.0270706,19.244688,19.959614,0.033162001,21.3,24.76
2023,1,13,17.5,-0.991444861,0.434736904,2.0250173,0,1.0125086,19.608675,19.275364,0.016400515,21.29,24.02
2023,1,13,18,-1,0.5,1.9722862,0,0.9861431,19.7951,18.498402,0,21.3,25.21
2023,1,13,18.5,-0.991444861,0.565263096,1.9460781,0,0.97303903,18.972319,17.00202,0,21.3,24.2
2023,1,13,19,-0.965925826,0.629409523,1.893906,0,0.946953,18.582552,16.485016,0,21.3,23.31
2023,1,13,19.5,-0.923879533,0.691341716,1.7809857,0,0.89049286,18.437574,16.171959,0,21.3,23.24
2023,1,13,20,-0.866025404,0.75,0,0,0,22.582983,22.659597,0,21.5,22.54
2023,1,13,20.5,-0.79335334,0.804380715,0,0,0,22.132347,22.161274,0,21.56,22.91
2023,1,13,21,-0.707106781,0.853553391,0,0,0,21.809046,21.740334,0,21.3,22.58
2023,1,13,21.5,-0.608761429,0.89667667,0,0,0,21.355223,21.275255,0,21.61,23.02
2023,1,13,22,-0.5,0.933012702,0,0,0,20.925323,20.943762,0,21.3,22.58
2023,1,13,22.5,-0.382683432,0.961939766,0,0,0,20.675207,20.776638,0,21.85,22.48
2023,1,13,23,-0.258819045,0.982962913,0,0,0,20.496637,20.663933,0,20.27,22.07
2023,1,13,23.5,-0.130526192,0.995722431,0,0,0,20.331476,20.549036,0,20.26,21.83
2023,1,14,0,0,1,0,0,0,19.015965,19.906536,0,17.43,21.46
2023,1,14,0.5,0.130526192,0.995722431,0,0,0,18.936089,19.895844,0,17.69,15.63
2023,1,14,1,0.258819045,0.982962913,0,0,0,18.92453,19.903503,0,17.65,15.74
2023,1,14,1.5,0.382683432,0.961939766,0,0,0,19.603197,20.072937,0,17.63,15.53
2023,1,14,2,0.5,0.933012702,0,0,0,20.68189,20.74783,0,17.69,15.62
2023,1,14,2.5,0.608761429,0.89667667,0,0,0,21.775434,21.610325,0,17.69,15.68
2023,1,14,3,0.707106781,0.853553391,0,0,0,22.554052,22.401537,0,17.91,16.27
2023,1,14,3.5,0.79335334,0.804380715,0,0,0,22.948666,22.838608,0,17.88,16.51
2023,1,14,4,0.866025404,0.75,1.606358,0,0.803179,18.736406,16.470753,0,17.69,16.84
2023,1,14,4.5,0.923879533,0.691341716,1.6571045,0,0.82855225,19.098444,16.954227,0,17.64,18.46
2023,1,14,5,0.965925826,0.629409523,1.7241087,0,0.86205435,19.46601,17.448303,0,17.61,18.42
2023,1,14,5.5,0.991444861,0.565263096,1.8012357,0,0.90061784,19.874352,17.982872,0,17.54,18.64
2023,1,14,6,1,0.5,1.8764371,0,0.93821853,19.856613,18.853512,0,17.47,20.54
2023,1,14,6.5,0.991444861,0.434736904,1.8298379,0,0.91491896,19.95411,19.925703,0.002899536,17.59,16.18
2023,1,14,7,0.965925826,0.370590477,1.7832193,0,0.89160967,20.083887,20.982502,0.005721042,17.58,16.01
2023,1,14,7.5,0.923879533,0.308658284,1.7126198,0,0.8563099,19.616432,21.344202,0.067406958,17.61,16.39
2023,1,14,8,0.866025404,0.25,1.6518807,0,0.8259404,20.522833,22.835209,0.125632884,17.77,15.56
2023,1,14,8.5,0.79335334,0.195619285,1.6088059,0,0.80440295,20.18782,23.188702,0.13738081,18.3,16.11
2023,1,14,9,0.707106781,0.146446609,1.5657251,0,0.78286254,19.464975,23.136003,0.150242952,19.84,21.56
2023,1,14,9.5,0.608761429,0.10332333,1.5209405,0,0.7604703,19.11092,23.240322,0.129432112,19.16,17.11
2023,1,14,10,0.5,0.066987298,1.4792254,0,0.7396127,18.817202,23.240889,0.123054672,20,25.47
2023,1,14,10.5,0.382683432,0.038060234,1.4574261,0,0.72871304,18.96662,23.82735,0.120217152,18.88,33.44
2023,1,14,11,0.258819045,0.017037087,1.4359072,0,0.7179536,19.072676,24.258635,0.124842149,19.06,37.98
2023,1,14,11.5,0.130526192,0.004277569,1.4242967,0,0.71214837,19.067888,24.384562,0.110216183,17.98,39.32
2023,1,14,12,1.22E-16,0,1.4127113,0,0.70635563,19.02351,24.351547,0.112953607,17.98,32.54
2023,1,14,12.5,-0.130526192,0.004277569,1.464929,0,0.7324645,19.032316,24.337008,0.138019039,18.02,40.23
2023,1,14,13,-0.258819045,0.017037087,1.5189215,0,0.75946075,19.03977,24.203392,0.136867726,17.94,40.69
2023,1,14,13.5,-0.382683432,0.038060234,1.5489522,0,0.7744761,18.984125,23.920464,0.160134569,18,25.88
2023,1,14,14,-0.5,0.066987298,1.5821009,0,0.79105043,18.92712,23.526,0.17859202,19.12,25.7
2023,1,14,14.5,-0.608761429,0.10332333,1.6030562,0,0.8015281,19.291182,23.753727,0.18068728,18.87,20.35
2023,1,14,15,-0.707106781,0.146446609,1.6309458,0,0.8154729,19.657133,23.89202,0.188657894,19.01,23.15
2023,1,14,15.5,-0.79335334,0.195619285,1.6954821,0,0.84774107,19.648813,23.369514,0.136052476,18.97,18.89
2023,1,14,16,-0.866025404,0.25,1.4975468,0,0.7487734,20.353514,23.286612,0.088638505,19.38,18.34
2023,1,14,16.5,-0.923879533,0.308658284,1.3143499,0,0.65717494,20.314539,22.458334,0.058599574,19.48,21.29
2023,1,14,17,-0.965925826,0.370590477,1.1321573,0,0.56607866,20.492018,21.7645,0.026629935,19.43,23.73
2023,1,14,17.5,-0.991444861,0.434736904,1.3187062,0,0.6593531,20.35689,20.631935,0.014092265,18.52,26.39
2023,1,14,18,-1,0.5,1.5089566,0,0.7544783,20.212986,19.478203,0,18.69,18.96
2023,1,14,18.5,-0.991444861,0.565263096,1.4806904,0,0.7403452,20.051683,18.597977,0,18.41,18.85
2023,1,14,19,-0.965925826,0.629409523,1.4552548,0,0.7276274,19.693445,17.887959,0,18.4,26.21
2023,1,14,19.5,-0.923879533,0.691341716,1.4473058,0,0.7236529,19.335722,17.260363,0,18.72,18.53
2023,1,14,20,-0.866025404,0.75,0,0,0,23.665327,23.53981,0,18.23,18.19
2023,1,14,20.5,-0.79335334,0.804380715,0,0,0,23.095335,22.859413,0,18.15,17.87
2023,1,14,21,-0.707106781,0.853553391,0,0,0,22.607092,22.391659,0,18.04,17.07
2023,1,14,21.5,-0.608761429,0.89667667,0,0,0,22.127554,21.929567,0,18.28,16.84
2023,1,14,22,-0.5,0.933012702,0,0,0,21.66839,21.571514,0,18.09,16.32
2023,1,14,22.5,-0.382683432,0.961939766,0,0,0,21.25353,21.292355,0,18.4,15.92
2023,1,14,23,-0.258819045,0.982962913,0,0,0,20.964178,21.085701,0,18.02,15.79
2023,1,14,23.5,-0.130526192,0.995722431,0,0,0,20.804148,20.949978,0,17.54,15.93
2023,1,15,0,0,1,0,0,0,19.686255,20.132029,0,11.73,15.5
2023,1,15,0.5,0.130526192,0.995722431,0,0,0,19.87542,20.237751,0,17.35,18.42
2023,1,15,1,0.258819045,0.982962913,0,0,0,20.170477,20.399818,0,17.53,15.85
2023,1,15,1.5,0.382683432,0.961939766,0,0,0,20.322468,20.487793,0,17.37,15.62
2023,1,15,2,0.5,0.933012702,0,0,0,20.539999,20.633625,0,17.13,15.5
2023,1,15,2.5,0.608761429,0.89667667,0,0,0,20.67893,20.749563,0,17.35,15.62
2023,1,15,3,0.707106781,0.853553391,0,0,0,20.910162,21.11301,0,17.5,15.84
2023,1,15,3.5,0.79335334,0.804380715,0,0,0,21.279585,21.505642,0,17.54,16.01
2023,1,15,4,0.866025404,0.75,1.7962699,0,0.89813495,18.070675,16.021774,0,17.55,16.48
2023,1,15,4.5,0.923879533,0.691341716,1.7668614,0,0.8834307,18.156412,16.267187,0,17.54,17.47
2023,1,15,5,0.965925826,0.629409523,1.7374531,0,0.86872655,18.334646,16.624336,0,17.51,16.64
2023,1,15,5.5,0.991444861,0.565263096,1.7601625,0,0.88008124,18.58257,17.096693,0,17.35,16.63
2023,1,15,6,1,0.5,1.7822876,0,0.8911438,19.163412,18.20474,0,12.81,15.72
2023,1,15,6.5,0.991444861,0.434736904,1.7757466,0,0.8878733,19.915426,19.42201,0,15.5,15.54
2023,1,15,7,0.965925826,0.370590477,1.7675364,0,0.8837682,20.662245,20.627758,0,15,15.45
2023,1,15,7.5,0.923879533,0.308658284,1.723413,0,0.8617065,21.036549,21.472385,0.010654102,16.5,15.68
2023,1,15,8,0.866025404,0.25,1.6636113,0,0.83180565,22.338701,23.110691,0.021773556,17.58,14.99
2023,1,15,8.5,0.79335334,0.195619285,1.7354124,0,0.8677062,22.12209,23.582668,0.048374216,17.35,15
2023,1,15,9,0.707106781,0.146446609,1.8167825,0,0.90839124,21.421022,23.790333,0.073789088,18,16.03
2023,1,15,9.5,0.608761429,0.10332333,1.8166549,0,0.90832746,20.946215,23.931467,0.083639362,17.7,16.33
2023,1,15,10,0.5,0.066987298,1.8200524,0,0.9100262,20.605207,23.92219,0.098370489,17.69,17.79
2023,1,15,10.5,0.382683432,0.038060234,1.8384037,0,0.91920185,20.321356,23.882538,0.123958077,16,16.14
2023,1,15,11,0.258819045,0.017037087,1.842302,0,0.921151,20.029984,23.70854,0.167031705,15,16.84
2023,1,15,11.5,0.130526192,0.004277569,1.81002,0,0.90501,20.547766,24.954311,0.164945686,15,16.93
2023,1,15,12,1.22E-16,0,1.7787732,0,0.8893866,21.055244,26.049885,0.156574704,15,18.91
2023,1,15,12.5,-0.130526192,0.004277569,1.7886076,0,0.8943038,21.031408,25.940432,0.153076298,14,18.2
2023,1,15,13,-0.258819045,0.017037087,1.798442,0,0.899221,20.99145,25.66954,0.168653942,15,17.79
2023,1,15,13.5,-0.382683432,0.038060234,1.8012545,0,0.90062726,21.152369,25.597416,0.133718652,14,19.24
2023,1,15,14,-0.5,0.066987298,1.8047647,0,0.9023824,21.297884,25.374058,0.110220529,15,18.9
2023,1,15,14.5,-0.608761429,0.10332333,1.821023,0,0.9105115,21.531057,25.03873,0.092547316,17.43,19.12
2023,1,15,15,-0.707106781,0.146446609,1.836871,0,0.9184355,21.850065,24.559052,0.0632504,17.69,18.89
2023,1,15,15.5,-0.79335334,0.195619285,1.7966669,0,0.89833343,22.180128,23.919554,0.048723892,17.89,19.57
2023,1,15,16,-0.866025404,0.25,1.7611578,0,0.8805789,21.626749,22.758455,0.02841928,17.97,19.58
2023,1,15,16.5,-0.923879533,0.308658284,1.7452043,0,0.87260216,20.75411,21.31673,0.015916867,18.17,17.87
2023,1,15,17,-0.965925826,0.370590477,1.7222886,0,0.8611443,20.690018,20.59446,0.005582107,19.38,17.37
2023,1,15,17.5,-0.991444861,0.434736904,1.7087321,0,0.85436606,19.994835,19.428413,0.002746003,20.29,16.84
2023,1,15,18,-1,0.5,1.6894724,0,0.8447362,19.337217,18.289745,0,20.39,18.58
2023,1,15,18.5,-0.991444861,0.565263096,1.6356447,0,0.81782234,18.719843,17.113997,0,20.29,17.75
2023,1,15,19,-0.965925826,0.629409523,1.5834534,0,0.7917267,18.405966,16.660673,0,20.29,18.85
2023,1,15,19.5,-0.923879533,0.691341716,1.6227521,0,0.81137604,18.225176,16.300625,0,20,27.03
2023,1,15,20,-0.866025404,0.75,0,0,0,21.988367,22.147558,0,19.99,18.85
2023,1,15,20.5,-0.79335334,0.804380715,0,0,0,21.304377,21.52677,0,19.99,18.85
2023,1,15,21,-0.707106781,0.853553391,0,0,0,20.72139,20.992657,0,19.9,18.85
2023,1,15,21.5,-0.608761429,0.89667667,0,0,0,20.042627,20.428242,0,19.83,18.14
2023,1,15,22,-0.5,0.933012702,0,0,0,19.511753,20.069525,0,19.11,16.31
2023,1,15,22.5,-0.382683432,0.961939766,0,0,0,19.225126,19.971895,0,18.73,16.74
2023,1,15,23,-0.258819045,0.982962913,0,0,0,19.004162,19.917398,0,18.02,16.7
2023,1,15,23.5,-0.130526192,0.995722431,0,0,0,18.850574,19.880924,0,17.62,15.76
2023,1,16,0,0,1,0,0,0,18.811676,19.870895,0,17,15.75
2023,1,16,0.5,0.130526192,0.995722431,0,0,0,18.798544,19.871845,0,17.54,19.54
2023,1,16,1,0.258819045,0.982962913,0,0,0,18.853733,19.891151,0,17.46,15.55
2023,1,16,1.5,0.382683432,0.961939766,0,0,0,18.983717,19.933456,0,17.1,15.73
2023,1,16,2,0.5,0.933012702,0,0,0,19.178213,20.023266,0,17.46,15.47
2023,1,16,2.5,0.608761429,0.89667667,0,0,0,19.532053,20.352404,0,17.17,15.76
2023,1,16,3,0.707106781,0.853553391,0,0,0,19.932467,20.632885,0,17.01,15.41
2023,1,16,3.5,0.79335334,0.804380715,0,0,0,20.522871,21.029419,0,15.85,15.63
2023,1,16,4,0.866025404,0.75,1.7484521,0,0.87422603,18.151245,16.460857,0,17.09,15.71
2023,1,16,4.5,0.923879533,0.691341716,1.8107402,0,0.9053701,18.119335,16.595285,0,17.54,15.76
2023,1,16,5,0.965925826,0.629409523,1.8573827,0,0.9286913,18.251474,16.946438,0,17.63,15.76
2023,1,16,5.5,0.991444861,0.565263096,1.799651,0,0.8998255,18.378063,17.451538,0,17.62,16.29
2023,1,16,6,1,0.5,1.750029,0,0.8750145,18.965406,18.383871,0,17.73,15.69
2023,1,16,6.5,0.991444861,0.434736904,1.7273915,0,0.86369574,19.61345,19.430796,0,18.15,15.58
2023,1,16,7,0.965925826,0.370590477,1.7047255,0,0.85236275,20.268456,20.49455,0,18.65,15.73
2023,1,16,7.5,0.923879533,0.308658284,1.7223138,0,0.8611569,20.746576,21.436914,0.00261411,18.58,15.86
2023,1,16,8,0.866025404,0.25,1.7382897,0,0.86914486,22.714571,23.32434,0.005954012,19.9,19.09
2023,1,16,8.5,0.79335334,0.195619285,1.7492497,0,0.87462485,23.355364,24.529295,0.013192535,20.37,17.2
2023,1,16,9,0.707106781,0.146446609,1.7585971,0,0.87929857,23.083643,25.196404,0.022957732,22.91,25.92
2023,1,16,9.5,0.608761429,0.10332333,1.7962835,0,0.89814174,22.81256,25.76125,0.043059799,23.24,29.19
2023,1,16,10,0.5,0.066987298,1.8326552,0,0.9163276,22.543772,26.192478,0.05789022,23.24,33.48
2023,1,16,10.5,0.382683432,0.038060234,1.8434105,0,0.92170525,22.448975,26.553589,0.084246249,22.7,33.42
2023,1,16,11,0.258819045,0.017037087,1.8543977,0,0.9271988,22.383402,26.751928,0.107318029,22.96,29.9
2023,1,16,11.5,0.130526192,0.004277569,1.8746123,0,0.93730617,22.29706,26.808056,0.118875892,20.01,29.38
2023,1,16,12,1.22E-16,0,1.8961521,0,0.94807607,22.188337,26.697233,0.140270581,20,32.54
2023,1,16,12.5,-0.130526192,0.004277569,1.9067092,0,0.9533546,21.822924,25.962002,0.181752027,17.68,39.01
2023,1,16,13,-0.258819045,0.017037087,1.9175551,0,0.95877755,21.427881,25.068851,0.217307672,17.52,38.49
2023,1,16,13.5,-0.382683432,0.038060234,1.953737,0,0.9768685,20.859556,23.746468,0.1721793,17.82,38.87
2023,1,16,14,-0.5,0.066987298,1.9893801,0,0.99469006,20.26792,22.27275,0.148175428,17.8,24.3
2023,1,16,14.5,-0.608761429,0.10332333,2.0714011,0,1.0357006,20.591715,22.500858,0.145866671,17.8,40.52
2023,1,16,15,-0.707106781,0.146446609,2.141237,0,1.0706185,20.83074,22.605453,0.135024825,18.23,23.4
2023,1,16,15.5,-0.79335334,0.195619285,2.1305792,0,1.0652896,19.574102,21.374084,0.094960289,18.09,24.68
2023,1,16,16,-0.866025404,0.25,2.1177497,0,1.0588748,18.857763,20.220016,0.041979832,19.43,21.6
2023,1,16,16.5,-0.923879533,0.308658284,2.1151116,0,1.0575558,19.405024,20.201551,0.02612934,22.3,27.03
2023,1,16,17,-0.965925826,0.370590477,2.085019,0,1.0425096,19.712778,20.11464,0.011111266,23.01,22.99
