Unnamed: 0,year,month,day,hour,temperature,total precipitation,u-component of wind,v-component of wind,radiation flux,pressure,relative humidity,PVout,price,imbalance,yearSin,yearCos,monthSin,monthCos,hourSin,hourCos
9790.0,2022.0,10.0,21.0,23.0,14.2,0.0,-2.02e-16,-1.1,0.0,1020.1,96.0,0.0,29.79,29.96,-0.940100811,0.340896562,-0.866025404,0.5,-0.258819045,0.965925826
9791.0,2022.0,10.0,21.0,23.5,13.85,0.0,-0.600521696,-0.798744231,0.0,1019.85,95.0,0.0,29.53,29.12,-0.939978495,0.341233687,-0.866025404,0.5,-0.130526192,0.991444861
9792.0,2022.0,10.0,22.0,0.0,13.5,0.0,-1.201043392,-0.497488462,0.0,1019.6,94.0,0.0,25.01,17.21,-0.939856058,0.341570769,-0.866025404,0.5,-2.4503e-16,1.0
9793.0,2022.0,10.0,22.0,0.5,13.15,0.0,-0.600521696,-0.648744231,0.0,1019.5,95.5,0.0,27.68,27.03,-0.9397335,0.341907807,-0.866025404,0.5,0.130526192,0.991444861
9794.0,2022.0,10.0,22.0,1.0,12.8,0.0,-1.47e-16,-0.8,0.0,1019.4,97.0,0.0,25.17,24.76,-0.939610822,0.342244801,-0.866025404,0.5,0.258819045,0.965925826
9795.0,2022.0,10.0,22.0,1.5,12.6,0.0,-0.508133743,-0.610475888,0.0,1019.2,97.5,0.0,23.94,24.84,-0.939488022,0.342581751,-0.866025404,0.5,0.382683432,0.923879533
9796.0,2022.0,10.0,22.0,2.0,12.4,0.0,-1.016267486,-0.420951776,0.0,1019.0,98.0,0.0,21.0,24.9,-0.939365102,0.342918657,-0.866025404,0.5,0.5,0.866025404
9797.0,2022.0,10.0,22.0,2.5,12.5,0.0,-1.158133743,-0.210475888,0.0,1018.9,97.5,0.0,23.01,17.87,-0.939242061,0.343255519,-0.866025404,0.5,0.608761429,0.79335334
9798.0,2022.0,10.0,22.0,3.0,12.6,0.0,-1.3,1.59e-16,0.0,1018.8,97.0,0.0,24.81,24.54,-0.939118899,0.343592336,-0.866025404,0.5,0.707106781,0.707106781
9799.0,2022.0,10.0,22.0,3.5,12.25,0.0,-0.726536687,-0.184775906,0.0,1018.65,98.0,0.0,22.0,25.51,-0.938995616,0.34392911,-0.866025404,0.5,0.79335334,0.608761429
9800.0,2022.0,10.0,22.0,4.0,11.9,0.0,-0.153073373,-0.369551813,0.0,1018.5,99.0,0.0,25.0,21.81,-0.938872213,0.344265839,-0.866025404,0.5,0.866025404,0.5
9801.0,2022.0,10.0,22.0,4.5,11.85,0.0,-0.4460885,-0.031702534,0.0,1018.45,99.5,0.0,25.0,22.68,-0.938748689,0.344602524,-0.866025404,0.5,0.923879533,0.382683432
9802.0,2022.0,10.0,22.0,5.0,11.8,0.0,-0.739103626,0.306146746,0.0,1018.4,100.0,0.0,25.25,25.45,-0.938625044,0.344939165,-0.866025404,0.5,0.965925826,0.258819045
9803.0,2022.0,10.0,22.0,5.5,11.7,0.0,-0.503491015,0.47643121,0.0,1018.35,100.0,0.0,25.0,25.82,-0.938501278,0.345275761,-0.866025404,0.5,0.991444861,0.130526192
9804.0,2022.0,10.0,22.0,6.0,11.6,0.0,-0.267878403,0.646715673,0.0,1018.3,100.0,0.0,24.99,25.97,-0.938377392,0.345612313,-0.866025404,0.5,1.0,6.12574e-17
9805.0,2022.0,10.0,22.0,6.5,12.05,0.0,-0.411103062,0.438162866,13.88888889,1018.3,100.0,0.027205528,24.99,26.08,-0.938253385,0.34594882,-0.866025404,0.5,0.991444861,-0.130526192
9806.0,2022.0,10.0,22.0,7.0,12.5,0.0,-0.55432772,0.229610059,27.77777778,1018.3,100.0,0.052608509,27.39,26.11,-0.938129257,0.346285283,-0.866025404,0.5,0.965925826,-0.258819045
9807.0,2022.0,10.0,22.0,7.5,13.2,0.0,-0.52716386,0.11480503,61.11111111,1018.3,97.5,0.124689861,27.45,26.39,-0.938005009,0.346621701,-0.866025404,0.5,0.923879533,-0.382683432
9808.0,2022.0,10.0,22.0,8.0,13.9,0.0,-0.5,6.13e-17,94.44444444,1018.3,95.0,0.190953882,22.0,27.06,-0.93788064,0.346958075,-0.866025404,0.5,0.866025404,-0.5
9809.0,2022.0,10.0,22.0,8.5,15.0,0.0,0.13890873,-0.38890873,205.5555556,1017.75,89.5,0.391981811,17.14,26.4,-0.93775615,0.347294404,-0.866025404,0.5,0.79335334,-0.608761429
9810.0,2022.0,10.0,22.0,9.0,16.1,0.0,0.777817459,-0.777817459,316.6666667,1017.2,84.0,0.666025668,18.23,25.82,-0.93763154,0.347630689,-0.866025404,0.5,0.707106781,-0.707106781
9811.0,2022.0,10.0,22.0,9.5,16.7,0.0,0.247487374,-0.530330085,311.1111112,1016.95,81.0,0.621990088,18.57,19.4,-0.937506809,0.347966929,-0.866025404,0.5,0.608761429,-0.79335334
9812.0,2022.0,10.0,22.0,10.0,17.3,0.0,-0.282842712,-0.282842712,305.5555556,1016.7,78.0,0.580714901,17.65,26.79,-0.937381957,0.348303124,-0.866025404,0.5,0.5,-0.866025404
9813.0,2022.0,10.0,22.0,10.5,17.8,0.0,-0.788137029,0.126457047,306.9444445,1016.6,76.0,0.588354929,15.5,29.15,-0.937256985,0.348639274,-0.866025404,0.5,0.382683432,-0.923879533
9814.0,2022.0,10.0,22.0,11.0,18.3,0.0,-1.293431346,0.535756805,308.3333333,1016.5,74.0,0.623603199,10.0,30.11,-0.937131893,0.348975379,-0.866025404,0.5,0.258819045,-0.965925826
9815.0,2022.0,10.0,22.0,11.5,18.75,0.0,-1.14169042,-0.227096344,322.2222222,1015.9,72.0,0.575252962,10.0,33.14,-0.93700668,0.34931144,-0.866025404,0.5,0.130526192,-0.991444861
9816.0,2022.0,10.0,22.0,12.0,19.2,0.0,-0.989949494,-0.989949494,336.1111111,1015.3,70.0,0.688181549,10.0,27.49,-0.936881346,0.349647455,-0.866025404,0.5,1.22515e-16,-1.0
9817.0,2022.0,10.0,22.0,12.5,19.4,0.0,-0.989949494,-0.989949494,301.3888889,1014.85,69.0,0.63885201,7.34,34.12,-0.936755892,0.349983426,-0.866025404,0.5,-0.130526192,-0.991444861
9818.0,2022.0,10.0,22.0,13.0,19.6,0.0,-0.989949494,-0.989949494,266.6666667,1014.4,68.0,0.523502171,7.34,37.24,-0.936630318,0.350319351,-0.866025404,0.5,-0.258819045,-0.965925826
9819.0,2022.0,10.0,22.0,13.5,19.4,0.0,-0.994974747,-0.494974747,223.6111112,1014.05,69.5,0.451535772,12.59,38.03,-0.936504623,0.350655232,-0.866025404,0.5,-0.382683432,-0.923879533
9820.0,2022.0,10.0,22.0,14.0,19.2,0.0,-1.0,1.23e-16,180.5555556,1013.7,71.0,0.340109813,15.44,27.87,-0.936378807,0.350991067,-0.866025404,0.5,-0.5,-0.866025404
9821.0,2022.0,10.0,22.0,14.5,19.25,0.0,-0.994974747,0.494974747,168.0555556,1013.9,71.0,0.334624637,17.84,26.24,-0.936252871,0.351326858,-0.866025404,0.5,-0.608761429,-0.79335334
9822.0,2022.0,10.0,22.0,15.0,19.3,0.0,-0.989949494,0.989949494,155.5555556,1014.1,71.0,0.3278507,19.77,28.13,-0.936126815,0.351662603,-0.866025404,0.5,-0.707106781,-0.707106781
9823.0,2022.0,10.0,22.0,15.5,18.0,0.0,-1.025304833,1.025304833,112.5,1013.95,79.0,0.221786578,18.27,19.9,-0.936000638,0.351998303,-0.866025404,0.5,-0.79335334,-0.608761429
9824.0,2022.0,10.0,22.0,16.0,16.7,0.0,-1.060660172,1.060660172,69.44444444,1013.8,87.0,0.146607438,26.49,23.88,-0.935874341,0.352333957,-0.866025404,0.5,-0.866025404,-0.5
9825.0,2022.0,10.0,22.0,16.5,16.25,0.0,-1.038463829,0.740805974,40.27777778,1013.8,88.5,0.08294094,27.67,24.36,-0.935747924,0.352669567,-0.866025404,0.5,-0.923879533,-0.382683432
9826.0,2022.0,10.0,22.0,17.0,15.8,0.0,-1.016267486,0.420951776,11.11111111,1013.8,90.0,0.020260087,28.74,26.1,-0.935621386,0.353005131,-0.866025404,0.5,-0.965925826,-0.258819045
9827.0,2022.0,10.0,22.0,17.5,15.5,0.0,-0.508133743,-0.139524112,5.555555555,1013.45,92.0,0.011492975,29.64,25.72,-0.935494728,0.353340649,-0.866025404,0.5,-0.991444861,-0.130526192
9828.0,2022.0,10.0,22.0,18.0,15.2,0.0,-1.29e-16,-0.7,0.0,1013.1,94.0,0.0,31.1,27.93,-0.935367949,0.353676122,-0.866025404,0.5,-1.0,-1.83772e-16
9829.0,2022.0,10.0,22.0,18.5,14.7,0.0,-0.369551813,-0.503073373,0.0,1013.1,95.5,0.0,29.42,26.79,-0.935241051,0.35401155,-0.866025404,0.5,-0.991444861,0.130526192
9830.0,2022.0,10.0,22.0,19.0,14.2,0.0,-0.739103626,-0.306146746,0.0,1013.1,97.0,0.0,29.42,25.31,-0.935114031,0.354346932,-0.866025404,0.5,-0.965925826,0.258819045
9831.0,2022.0,10.0,22.0,19.5,13.9,0.0,-0.970073509,0.095670858,0.0,1013.25,98.0,0.0,29.42,25.41,-0.934986892,0.354682268,-0.866025404,0.5,-0.923879533,0.382683432
9832.0,2022.0,10.0,22.0,20.0,13.6,0.0,-1.201043392,0.497488462,0.0,1013.4,99.0,0.0,28.73,25.04,-0.934859633,0.355017559,-0.866025404,0.5,-0.866025404,0.5
9833.0,2022.0,10.0,22.0,20.5,13.25,0.0,-0.954075087,0.602297622,0.0,1013.3,99.5,0.0,28.07,25.89,-0.934732253,0.355352804,-0.866025404,0.5,-0.79335334,0.608761429
9834.0,2022.0,10.0,22.0,21.0,12.9,0.0,-0.707106781,0.707106781,0.0,1013.2,100.0,0.0,25.48,25.74,-0.934604753,0.355688004,-0.866025404,0.5,-0.707106781,0.707106781
9835.0,2022.0,10.0,22.0,21.5,12.65,0.0,-0.777817459,0.777817459,0.0,1013.0,100.0,0.0,25.22,25.89,-0.934477133,0.356023158,-0.866025404,0.5,-0.608761429,0.79335334
9836.0,2022.0,10.0,22.0,22.0,12.4,0.0,-0.848528137,0.848528137,0.0,1012.8,100.0,0.0,25.46,31.92,-0.934349392,0.356358266,-0.866025404,0.5,-0.5,0.866025404
9837.0,2022.0,10.0,22.0,22.5,12.6,0.0,-0.883883477,0.883883477,0.0,1012.5,100.0,0.0,25.0,24.75,-0.934221531,0.356693328,-0.866025404,0.5,-0.382683432,0.923879533
9838.0,2022.0,10.0,22.0,23.0,12.8,0.0,-0.919238816,0.919238816,0.0,1012.2,100.0,0.0,25.01,26.67,-0.934093551,0.357028344,-0.866025404,0.5,-0.258819045,0.965925826
9839.0,2022.0,10.0,22.0,23.5,12.7,0.0,-0.736783268,0.344814378,0.0,1011.9,100.0,0.0,24.64,25.65,-0.93396545,0.357363314,-0.866025404,0.5,-0.130526192,0.991444861
9840.0,2022.0,10.0,23.0,0.0,12.6,0.0,-0.55432772,-0.229610059,0.0,1011.6,100.0,0.0,18.54,25.01,-0.933837229,0.357698239,-0.866025404,0.5,-2.4503e-16,1.0
9841.0,2022.0,10.0,23.0,0.5,12.45,0.0,-0.785297603,-0.325280918,0.0,1011.45,100.0,0.0,25.0,25.36,-0.933708888,0.358033117,-0.866025404,0.5,0.130526192,0.991444861
9842.0,2022.0,10.0,23.0,1.0,12.3,0.0,-1.016267486,-0.420951776,0.0,1011.3,100.0,0.0,26.91,23.51,-0.933580426,0.35836795,-0.866025404,0.5,0.258819045,0.965925826
9843.0,2022.0,10.0,23.0,1.5,12.35,0.0,-0.680341288,-0.626221678,0.0,1010.8,100.0,0.0,26.36,22.33,-0.933451845,0.358702736,-0.866025404,0.5,0.382683432,0.923879533
9844.0,2022.0,10.0,23.0,2.0,12.4,0.0,-0.344415089,-0.831491579,0.0,1010.3,100.0,0.0,26.61,22.25,-0.933323144,0.359037476,-0.866025404,0.5,0.5,0.866025404
9845.0,2022.0,10.0,23.0,2.5,12.45,0.0,-0.772207545,-0.415745789,0.0,1010.0,100.0,0.0,26.59,21.9,-0.933194323,0.35937217,-0.866025404,0.5,0.608761429,0.79335334
9846.0,2022.0,10.0,23.0,3.0,12.5,0.0,-1.2,1.47e-16,0.0,1009.7,100.0,0.0,25.24,17.98,-0.933065381,0.359706818,-0.866025404,0.5,0.707106781,0.707106781
9847.0,2022.0,10.0,23.0,3.5,12.15,0.0,-1.2,1.47e-16,0.0,1009.5,100.0,0.0,25.22,24.06,-0.93293632,0.360041419,-0.866025404,0.5,0.79335334,0.608761429
9848.0,2022.0,10.0,23.0,4.0,11.8,0.0,-1.2,1.47e-16,0.0,1009.3,100.0,0.0,25.79,23.62,-0.932807138,0.360375974,-0.866025404,0.5,0.866025404,0.5
9849.0,2022.0,10.0,23.0,4.5,11.7,0.0,-1.246715673,0.267878403,0.0,1009.15,100.0,0.0,26.08,25.46,-0.932677837,0.360710483,-0.866025404,0.5,0.923879533,0.382683432
9850.0,2022.0,10.0,23.0,5.0,11.6,0.0,-1.293431346,0.535756805,0.0,1009.0,100.0,0.0,24.81,21.41,-0.932548416,0.361044945,-0.866025404,0.5,0.965925826,0.258819045
9851.0,2022.0,10.0,23.0,5.5,11.2,0.0,-1.196715673,0.267878403,0.0,1008.9,100.0,0.0,25.0,19.42,-0.932418874,0.361379361,-0.866025404,0.5,0.991444861,0.130526192
9852.0,2022.0,10.0,23.0,6.0,10.8,0.0,-1.1,1.35e-16,0.0,1008.8,100.0,0.0,25.0,17.39,-0.932289213,0.361713731,-0.866025404,0.5,1.0,6.12574e-17
9853.0,2022.0,10.0,23.0,6.5,11.5,0.0,-1.186396103,0.636396103,26.38888889,1008.85,100.0,0.049123524,22.13,24.86,-0.932159432,0.362048054,-0.866025404,0.5,0.991444861,-0.130526192
9854.0,2022.0,10.0,23.0,7.0,12.2,0.0,-1.272792206,1.272792206,52.77777778,1008.9,100.0,0.107622697,23.3,23.55,-0.932029531,0.36238233,-0.866025404,0.5,0.965925826,-0.258819045
9855.0,2022.0,10.0,23.0,7.5,13.2,0.0,-1.202081528,1.202081528,122.2222222,1008.95,97.5,0.22708128,19.93,22.83,-0.93189951,0.36271656,-0.866025404,0.5,0.923879533,-0.382683432
9856.0,2022.0,10.0,23.0,8.0,14.2,0.0,-1.13137085,1.13137085,191.6666667,1009.0,95.0,0.407845878,20.33,18.76,-0.93176937,0.363050743,-0.866025404,0.5,0.866025404,-0.5
9857.0,2022.0,10.0,23.0,8.5,15.7,0.0,-1.258595075,0.852697999,301.3888889,1008.8,86.5,0.622343243,22.85,23.29,-0.931639109,0.363384879,-0.866025404,0.5,0.79335334,-0.608761429
9858.0,2022.0,10.0,23.0,9.0,17.2,0.0,-1.385819299,0.574025149,411.1111111,1008.6,78.0,0.866346382,19.77,14.36,-0.931508729,0.363718969,-0.866025404,0.5,0.707106781,-0.707106781
9859.0,2022.0,10.0,23.0,9.5,18.3,0.0,-1.154849416,0.095670859,493.0555556,1008.25,71.5,1.034839595,19.97,14.36,-0.931378228,0.364053012,-0.866025404,0.5,0.608761429,-0.79335334
9860.0,2022.0,10.0,23.0,10.0,19.4,0.0,-0.923879533,-0.382683432,575.0,1007.9,65.0,1.115260297,10.0,8.62,-0.931247608,0.364387008,-0.866025404,0.5,0.5,-0.866025404
9861.0,2022.0,10.0,23.0,10.5,20.25,0.0,-0.886203835,0.232922353,616.6666667,1007.65,62.0,1.238564459,4.65,10.24,-0.931116869,0.364720957,-0.866025404,0.5,0.382683432,-0.923879533
9862.0,2022.0,10.0,23.0,11.0,21.1,0.0,-0.848528137,0.848528137,658.3333333,1007.4,59.0,1.227992947,5.0,0.0,-0.930986009,0.36505486,-0.866025404,0.5,0.258819045,-0.965925826
9863.0,2022.0,10.0,23.0,11.5,21.95,0.0,-0.041580636,1.348143601,670.8333333,1006.95,58.0,1.328733154,10.0,0.0,-0.93085503,0.365388715,-0.866025404,0.5,0.130526192,-0.991444861
9864.0,2022.0,10.0,23.0,12.0,22.8,0.0,0.765366865,1.847759065,683.3333333,1006.5,57.0,1.407148762,14.84,0.0,-0.930723931,0.365722523,-0.866025404,0.5,1.22515e-16,-1.0
9865.0,2022.0,10.0,23.0,12.5,22.7,0.0,1.075593082,1.210892107,594.4444445,1005.85,58.0,1.272695392,18.0,0.0,-0.930592712,0.366056285,-0.866025404,0.5,-0.130526192,-0.991444861
9866.0,2022.0,10.0,23.0,13.0,22.6,0.0,1.385819299,0.574025149,505.5555556,1005.2,59.0,1.048199707,18.0,0.0,-0.930461374,0.366389999,-0.866025404,0.5,-0.258819045,-0.965925826
9867.0,2022.0,10.0,23.0,13.5,22.7,0.0,1.478207252,0.612293492,423.6111112,1005.1,56.5,0.88990439,5.0,6.84,-0.930329916,0.366723666,-0.866025404,0.5,-0.382683432,-0.923879533
9868.0,2022.0,10.0,23.0,14.0,22.8,0.0,1.570595205,0.650561835,341.6666667,1005.0,54.0,0.744702116,11.0,10.46,-0.930198338,0.367057286,-0.866025404,0.5,-0.5,-0.866025404
9869.0,2022.0,10.0,23.0,14.5,22.6,0.0,1.735297603,0.325280918,338.8888889,1004.85,56.0,0.703300122,17.15,10.64,-0.930066641,0.367390859,-0.866025404,0.5,-0.608761429,-0.79335334
9870.0,2022.0,10.0,23.0,15.0,22.4,0.0,1.9,0.0,336.1111111,1004.7,58.0,0.666805308,19.77,22.93,-0.929934824,0.367724385,-0.866025404,0.5,-0.707106781,-0.707106781
9871.0,2022.0,10.0,23.0,15.5,21.95,0.0,1.78149158,-0.344415089,273.6111111,1004.8,61.0,0.55675872,21.03,19.98,-0.929802888,0.368057863,-0.866025404,0.5,-0.79335334,-0.608761429
9872.0,2022.0,10.0,23.0,16.0,21.5,0.0,1.662983159,-0.688830178,211.1111111,1004.9,64.0,0.422746108,27.41,23.15,-0.929670831,0.368391294,-0.866025404,0.5,-0.866025404,-0.5
9873.0,2022.0,10.0,23.0,16.5,19.75,0.0,1.432013276,-0.59315932,123.6111111,1005.05,74.5,0.244956748,27.52,23.9,-0.929538656,0.368724677,-0.866025404,0.5,-0.923879533,-0.382683432
9874.0,2022.0,10.0,23.0,17.0,18.0,0.0,1.201043392,-0.497488462,36.11111111,1005.2,85.0,0.072375555,28.15,24.96,-0.92940636,0.369058013,-0.866025404,0.5,-0.965925826,-0.258819045
9875.0,2022.0,10.0,23.0,17.5,17.25,0.0,1.150521696,-0.248744231,18.05555556,1005.45,88.5,0.038579458,28.77,24.98,-0.929273946,0.369391302,-0.866025404,0.5,-0.991444861,-0.130526192
9876.0,2022.0,10.0,23.0,18.0,16.5,0.0,1.1,0.0,0.0,1005.7,92.0,0.0,30.35,26.15,-0.929141411,0.369724543,-0.866025404,0.5,-1.0,-1.83772e-16
9877.0,2022.0,10.0,23.0,18.5,16.2,0.0,1.24290965,0.287012575,0.0,1005.75,94.0,0.0,29.37,25.32,-0.929008758,0.370057736,-0.866025404,0.5,-0.991444861,0.130526192
9878.0,2022.0,10.0,23.0,19.0,15.9,0.0,1.385819299,0.574025149,0.0,1005.8,96.0,0.0,29.2,25.75,-0.928875984,0.370390882,-0.866025404,0.5,-0.965925826,0.258819045
9879.0,2022.0,10.0,23.0,19.5,16.2,0.0,1.339625322,0.554890977,0.0,1006.0,96.5,0.0,29.37,25.3,-0.928743092,0.370723981,-0.866025404,0.5,-0.923879533,0.382683432
9880.0,2022.0,10.0,23.0,20.0,16.5,0.0,1.293431346,0.535756805,0.0,1006.2,97.0,0.0,28.97,25.02,-0.928610079,0.371057031,-0.866025404,0.5,-0.866025404,0.5
9881.0,2022.0,10.0,23.0,20.5,16.6,0.0,2.025573897,1.646736626,0.0,1006.35,85.5,0.0,28.74,25.37,-0.928476948,0.371390034,-0.866025404,0.5,-0.79335334,0.608761429
9882.0,2022.0,10.0,23.0,21.0,16.7,0.0,2.757716447,2.757716447,0.0,1006.5,74.0,0.0,27.94,25.65,-0.928343697,0.371722989,-0.866025404,0.5,-0.707106781,0.707106781
9883.0,2022.0,10.0,23.0,21.5,16.55,0.0,2.298097039,2.298097039,0.0,1006.6,73.5,0.0,26.63,25.84,-0.928210326,0.372055897,-0.866025404,0.5,-0.608761429,0.79335334
9884.0,2022.0,10.0,23.0,22.0,16.4,0.0,1.838477631,1.838477631,0.0,1006.7,73.0,0.0,25.01,24.95,-0.928076836,0.372388756,-0.866025404,0.5,-0.5,0.866025404
9885.0,2022.0,10.0,23.0,22.5,16.35,0.0,0.106066017,1.732411614,0.0,1007.2,72.5,0.0,25.01,24.85,-0.927943227,0.372721568,-0.866025404,0.5,-0.382683432,0.923879533
9886.0,2022.0,10.0,23.0,23.0,16.3,0.0,-1.626345597,1.626345597,0.0,1007.7,72.0,0.0,24.81,24.48,-0.927809499,0.373054331,-0.866025404,0.5,-0.258819045,0.965925826
9887.0,2022.0,10.0,23.0,23.5,15.65,0.0,-0.258281822,2.152798121,0.0,1007.45,74.5,0.0,19.77,25.11,-0.927675651,0.373387047,-0.866025404,0.5,-0.130526192,0.991444861
9888.0,2022.0,10.0,24.0,0.0,15.0,0.0,1.109781954,2.679250644,0.0,1007.2,77.0,0.0,18.55,22.84,-0.927541684,0.373719715,-0.866025404,0.5,-2.4503e-16,1.0
9889.0,2022.0,10.0,24.0,0.5,14.7,0.0,0.975842753,2.355892808,0.0,1007.35,79.0,0.0,19.77,28.7,-0.927407597,0.374052334,-0.866025404,0.5,0.130526192,0.991444861
9890.0,2022.0,10.0,24.0,1.0,14.4,0.0,0.841903551,2.032534972,0.0,1007.5,81.0,0.0,24.0,28.5,-0.927273391,0.374384906,-0.866025404,0.5,0.258819045,0.965925826
9891.0,2022.0,10.0,24.0,1.5,14.15,0.0,1.128058557,1.723374267,0.0,1007.5,82.5,0.0,20.0,28.37,-0.927139066,0.374717429,-0.866025404,0.5,0.382683432,0.923879533
9892.0,2022.0,10.0,24.0,2.0,13.9,0.0,1.414213562,1.414213562,0.0,1007.5,84.0,0.0,19.77,28.03,-0.927004622,0.375049904,-0.866025404,0.5,0.5,0.866025404
9893.0,2022.0,10.0,24.0,2.5,13.4,0.5,1.492404384,1.032387699,0.0,1007.7,88.5,0.0,19.77,28.15,-0.926870059,0.375382331,-0.866025404,0.5,0.608761429,0.79335334
9894.0,2022.0,10.0,24.0,3.0,12.9,1.0,1.570595205,0.650561835,0.0,1007.9,93.0,0.0,19.77,26.82,-0.926735376,0.37571471,-0.866025404,0.5,0.707106781,0.707106781
9895.0,2022.0,10.0,24.0,3.5,12.4,0.5,1.739891757,1.279875072,0.0,1008.05,92.5,0.0,20.31,27.46,-0.926600574,0.37604704,-0.866025404,0.5,0.79335334,0.608761429
9896.0,2022.0,10.0,24.0,4.0,11.9,0.0,1.909188309,1.909188309,0.0,1008.2,92.0,0.0,24.81,26.78,-0.926465653,0.376379322,-0.866025404,0.5,0.866025404,0.5
9897.0,2022.0,10.0,24.0,4.5,11.8,0.0,1.979898987,1.979898987,0.0,1008.5,92.0,0.0,24.64,28.14,-0.926330613,0.376711556,-0.866025404,0.5,0.923879533,0.382683432
9898.0,2022.0,10.0,24.0,5.0,11.7,0.0,2.050609665,2.050609665,0.0,1008.8,92.0,0.0,25.24,27.61,-0.926195453,0.377043741,-0.866025404,0.5,0.965925826,0.258819045
9899.0,2022.0,10.0,24.0,5.5,11.65,0.0,1.388854093,1.902990389,0.0,1009.15,91.5,0.0,25.64,25.93,-0.926060175,0.377375877,-0.866025404,0.5,0.991444861,0.130526192
9900.0,2022.0,10.0,24.0,6.0,11.6,0.0,0.727098521,1.755371112,0.0,1009.5,91.0,0.0,27.56,28.54,-0.925924777,0.377707965,-0.866025404,0.5,1.0,6.12574e-17
9901.0,2022.0,10.0,24.0,6.5,11.35,0.25,0.841903551,2.032534972,1.388888889,1010.1,90.5,0.003059216,28.25,28.5,-0.925789261,0.378040005,-0.866025404,0.5,0.991444861,-0.130526192
9902.0,2022.0,10.0,24.0,7.0,11.1,0.5,0.956708581,2.309698831,2.777777778,1010.7,90.0,0.005222681,29.35,29.11,-0.925653625,0.378371995,-0.866025404,0.5,0.965925826,-0.258819045
9903.0,2022.0,10.0,24.0,7.5,11.0,0.5,1.503659123,2.180154248,19.44444444,1011.05,92.5,0.041034997,27.91,28.82,-0.92551787,0.378703938,-0.866025404,0.5,0.923879533,-0.382683432
9904.0,2022.0,10.0,24.0,8.0,10.9,0.5,2.050609665,2.050609665,36.11111111,1011.4,95.0,0.072015662,28.18,29.46,-0.925381996,0.379035831,-0.866025404,0.5,0.866025404,-0.5
9905.0,2022.0,10.0,24.0,8.5,10.8,0.75,1.35058575,1.810602435,55.55555556,1011.9,96.0,0.119913667,25.48,29.62,-0.925246003,0.379367676,-0.866025404,0.5,0.79335334,-0.608761429
9906.0,2022.0,10.0,24.0,9.0,10.7,1.0,0.650561835,1.570595205,75.0,1012.4,97.0,0.150864117,19.97,45.06,-0.925109891,0.379699472,-0.866025404,0.5,0.707106781,-0.707106781
9907.0,2022.0,10.0,24.0,9.5,10.85,1.0,1.018190567,1.072310177,83.33333333,1012.45,96.0,0.174133162,20.5,43.46,-0.924973661,0.380031219,-0.866025404,0.5,0.608761429,-0.79335334
9908.0,2022.0,10.0,24.0,10.0,11.0,1.0,1.385819299,0.574025149,91.66666667,1012.5,95.0,0.182591383,19.77,41.74,-0.924837311,0.380362917,-0.866025404,0.5,0.5,-0.866025404
9909.0,2022.0,10.0,24.0,10.5,10.95,0.5,1.132995597,1.349474037,87.5,1012.35,95.5,0.174142047,18.0,40.97,-0.924700842,0.380694566,-0.866025404,0.5,0.382683432,-0.923879533
9910.0,2022.0,10.0,24.0,11.0,10.9,0.0,0.880171894,2.124922925,83.33333333,1012.2,96.0,0.162956559,17.52,41.31,-0.924564254,0.381026167,-0.866025404,0.5,0.258819045,-0.965925826
9911.0,2022.0,10.0,24.0,11.5,11.05,0.25,0.669696006,1.616789182,111.1111111,1012.05,92.5,0.227994116,18.23,40.96,-0.924427548,0.381357718,-0.866025404,0.5,0.130526192,-0.991444861
9912.0,2022.0,10.0,24.0,12.0,11.2,0.5,0.459220119,1.108655439,138.8888889,1011.9,89.0,0.278143853,18.23,40.95,-0.924290722,0.38168922,-0.866025404,0.5,1.22515e-16,-1.0
9913.0,2022.0,10.0,24.0,12.5,11.35,0.25,0.724584807,1.049302467,129.1666667,1011.7,89.5,0.239374724,10.39,41.59,-0.924153778,0.382020673,-0.866025404,0.5,-0.130526192,-0.991444861
9914.0,2022.0,10.0,24.0,13.0,11.5,0.0,0.989949494,0.989949494,119.4444444,1011.5,90.0,0.226940623,10.0,41.25,-0.924016715,0.382352077,-0.866025404,0.5,-0.258819045,-0.965925826
9915.0,2022.0,10.0,24.0,13.5,11.7,0.0,0.839389836,1.326466326,133.3333333,1011.4,88.5,0.271687362,18.6,42.47,-0.923879533,0.382683432,-0.866025404,0.5,-0.382683432,-0.923879533
9916.0,2022.0,10.0,24.0,14.0,11.9,0.0,0.688830178,1.662983159,147.2222222,1011.3,87.0,0.264373268,20.0,37.05,-0.923742232,0.383014738,-0.866025404,0.5,-0.5,-0.866025404
9917.0,2022.0,10.0,24.0,14.5,11.9,0.0,1.05152187,1.538598361,119.4444444,1011.45,81.5,0.240571849,20.0,33.08,-0.923604812,0.383345994,-0.866025404,0.5,-0.608761429,-0.79335334
9918.0,2022.0,10.0,24.0,15.0,11.9,0.0,1.414213562,1.414213562,91.66666667,1011.6,76.0,0.17669833,24.81,34.26,-0.923467273,0.383677201,-0.866025404,0.5,-0.707106781,-0.707106781
9919.0,2022.0,10.0,24.0,15.5,11.8,0.0,1.378858223,1.378858223,73.61111112,1011.7,74.5,0.145747336,20.0,47.43,-0.923329616,0.384008359,-0.866025404,0.5,-0.79335334,-0.608761429
