year,month,day,hour,temp,rain,weather,PVout[kW],price[yen/kW30m]
2020,10,30,15,17.2,0,4,0.177,6.9
2020,10,30,15.5,17.2,0,4,0.494,9.74
2020,10,30,16,16.6,0,4,0.111,14.49
2020,10,30,16.5,16.6,0,4,-0.001,30
2020,10,30,17,15.7,0,4,-0.023,30
2020,10,30,17.5,15.7,0,4,-0.031,30
2020,10,30,18,15.8,0,4,0,20.03
2020,10,30,18.5,15.8,0,4,0,14.67
2020,10,30,19,14.6,0,4,0,20.03
2020,10,30,19.5,14.6,0,4,0,12
2020,10,30,20,13.9,0,4,0,5.74
2020,10,30,20.5,13.9,0,4,0,5.74
2020,10,30,21,13.3,0,2,0,5.62
2020,10,30,21.5,13.3,0,2,0,5.52
2020,10,30,22,12.5,0,2,0,5.63
2020,10,30,22.5,12.5,0,2,0,5.59
2020,10,30,23,11.8,0,2,0,5.17
2020,10,30,23.5,11.8,0,2,0,4.6
2020,10,31,0,11.7,0,2,0,4.41
2020,10,31,0.5,11.7,0,2,0,4.4
2020,10,31,1,11.2,0,2,0,4.31
2020,10,31,1.5,11.2,0,2,0,4.25
2020,10,31,2,10.8,0,2,0,4.32
2020,10,31,2.5,10.8,0,2,0,4.38
2020,10,31,3,10.5,0,2,0,4.37
2020,10,31,3.5,10.5,0,2,0,4.37
2020,10,31,4,10.3,0,2,0,4.36
2020,10,31,4.5,10.3,0,2,0,4.49
2020,10,31,5,9.5,0,2,0,4.62
2020,10,31,5.5,9.5,0,2,0,4.62
2020,10,31,6,9.4,0,2,-0.015,4.78
2020,10,31,6.5,9.4,0,2,0.006,4.42
2020,10,31,7,10.2,0,2,0.048,5.33
2020,10,31,7.5,10.2,0,2,0.436,4.42
2020,10,31,8,11.8,0,2,0.641,4.24
2020,10,31,8.5,11.8,0,2,0.812,4
2020,10,31,9,14,0,2,0.962,3.79
2020,10,31,9.5,14,0,2,1.098,3.79
2020,10,31,10,15.9,0,2,1.161,3.7
2020,10,31,10.5,15.9,0,2,1.231,3.69
2020,10,31,11,16.9,0,2,1.295,3.69
2020,10,31,11.5,16.9,0,2,1.308,3.69
2020,10,31,12,17.3,0,2,1.289,3.69
2020,10,31,12.5,17.3,0,2,1.225,3.79
2020,10,31,13,18.1,0,2,1.158,3.75
2020,10,31,13.5,18.1,0,2,1.069,3.96
2020,10,31,14,17.9,0,2,0.953,4.22
2020,10,31,14.5,17.9,0,2,0.811,4.57
2020,10,31,15,17.7,0,2,0.643,5.45
2020,10,31,15.5,17.7,0,2,0.449,5.58
2020,10,31,16,16.8,0,2,0.246,5.57
2020,10,31,16.5,16.8,0,2,0.055,5.67
2020,10,31,17,15.8,0,2,0,6.33
2020,10,31,17.5,15.8,0,2,-0.031,7.35
2020,10,31,18,15.3,0,2,0,7.23
2020,10,31,18.5,15.3,0,2,0,7.06
2020,10,31,19,15,0,2,0,7.06
2020,10,31,19.5,15,0,2,0,6.37
2020,10,31,20,14.6,0,2,0,6.33
2020,10,31,20.5,14.6,0,2,0,6.04
2020,10,31,21,14.2,0,2,0,5.62
2020,10,31,21.5,14.2,0,2,0,5.59
2020,10,31,22,13.7,0,2,0,5.67
2020,10,31,22.5,13.7,0,2,0,5.6
2020,10,31,23,13.1,0,2,0,5.61
2020,10,31,23.5,13.1,0,2,0,5
2020,11,1,0,12.6,0,2,0,4.7
2020,11,1,0.5,12.6,0,2,0,4.52
2020,11,1,1,12.2,0,2,0,4.4
2020,11,1,1.5,12.2,0,2,0,4.4
2020,11,1,2,11.5,0,2,0,4.4
2020,11,1,2.5,11.5,0,2,0,4.7
2020,11,1,3,11.4,0,2,0,4.7
2020,11,1,3.5,11.4,0,2,0,4.7
2020,11,1,4,11.2,0,2,0,4.7
2020,11,1,4.5,11.2,0,2,0,4.7
2020,11,1,5,10.5,0,2,0,4.7
2020,11,1,5.5,10.5,0,2,0,4.7
2020,11,1,6,10.3,0,4,0,4.73
2020,11,1,6.5,10.3,0,4,0.013,4.49
2020,11,1,7,10.4,0,4,0.094,4.35
2020,11,1,7.5,10.4,0,4,0.391,4.27
2020,11,1,8,12,0,2,0.222,4.65
2020,11,1,8.5,12,0,2,0.293,4.45
2020,11,1,9,13.5,0,4,0.275,3.79
2020,11,1,9.5,13.5,0,4,0.242,3.7
2020,11,1,10,14.6,0,4,0.442,3.55
2020,11,1,10.5,14.6,0,4,0.621,3.55
2020,11,1,11,16.7,0,4,1.281,3.55
2020,11,1,11.5,16.7,0,4,1.278,3.55
2020,11,1,12,18.5,0,4,1.036,3.55
2020,11,1,12.5,18.5,0,4,1.283,3.7
2020,11,1,13,19.6,0,2,1.103,4.52
2020,11,1,13.5,19.6,0,2,1.31,4.96
2020,11,1,14,20.3,0,2,0.986,4.22
2020,11,1,14.5,20.3,0,2,0.573,4.22
2020,11,1,15,19.3,0,4,0.273,4.47
2020,11,1,15.5,19.3,0,4,0.119,4.47
2020,11,1,16,19,0,4,0.101,5.75
2020,11,1,16.5,19,0,4,0.017,5.88
2020,11,1,17,19.3,0,4,-0.026,6.16
2020,11,1,17.5,19.3,0,4,-0.016,6.55
2020,11,1,18,18.4,0,4,0,6.55
2020,11,1,18.5,18.4,0,4,0,6.55
2020,11,1,19,18.4,0,4,0,6.13
2020,11,1,19.5,18.4,0,4,0,6.12
2020,11,1,20,17.7,0,10,0,5.97
2020,11,1,20.5,17.7,0,10,0,5.89
2020,11,1,21,17,0,4,0,5.85
2020,11,1,21.5,17,0,4,0,5.56
2020,11,1,22,16.7,0,4,0,5.72
2020,11,1,22.5,16.7,0,4,0,5.59
2020,11,1,23,16.4,0,4,0,5.59
2020,11,1,23.5,16.4,0,4,0,4.88
2020,11,2,0,16.5,0,4,0,4.29
2020,11,2,0.5,16.5,0,4,0,4.23
2020,11,2,1,17.1,0,4,0,4.22
2020,11,2,1.5,17.1,0,4,0,4.22
2020,11,2,2,17,0,4,0,4.22
2020,11,2,2.5,17,0,4,0,4.23
2020,11,2,3,16.7,0,2,0,4.28
2020,11,2,3.5,16.7,0,2,0,4.28
2020,11,2,4,16.2,0,2,0,4.34
2020,11,2,4.5,16.2,0,2,0,4.34
2020,11,2,5,15.9,0,2,0,4.41
2020,11,2,5.5,15.9,0,2,0,4.49
2020,11,2,6,13.8,0,2,0,5.33
2020,11,2,6.5,13.8,0,2,0.017,5.56
2020,11,2,7,14.4,0,2,0.062,5.59
2020,11,2,7.5,14.4,0,2,0.489,5.59
2020,11,2,8,16.3,0,4,0.853,5.91
2020,11,2,8.5,16.3,0,4,0.246,5.99
2020,11,2,9,16.6,0,4,0.436,6.02
2020,11,2,9.5,16.6,0,4,0.455,6.02
2020,11,2,10,19.1,0.5,10,0.403,5.97
2020,11,2,10.5,19.1,0.5,10,0.462,5.97
2020,11,2,11,19.9,0,4,0.467,5.93
2020,11,2,11.5,19.9,0,4,0.383,5.93
2020,11,2,12,21.1,0,4,0.975,5.72
2020,11,2,12.5,21.1,0,4,0.697,5.72
2020,11,2,13,21.8,0,4,0.465,6.04
2020,11,2,13.5,21.8,0,4,0.135,6.16
2020,11,2,14,21.9,0,4,0.026,6.25
2020,11,2,14.5,21.9,0,4,0.067,6.56
2020,11,2,15,21.2,0,4,0.083,6.66
2020,11,2,15.5,21.2,0,4,0.161,6.68
2020,11,2,16,19.2,0,10,-0.018,6.68
2020,11,2,16.5,19.2,0,10,-0.036,7.33
2020,11,2,17,19.2,0,4,-0.033,7.33
2020,11,2,17.5,19.2,0,4,0,6.68
2020,11,2,18,17.7,0,10,0,6.68
2020,11,2,18.5,17.7,0,10,0,6.56
2020,11,2,19,17.5,0.5,10,0,6.27
2020,11,2,19.5,17.5,0.5,10,0,6.27
2020,11,2,20,16.4,1.5,10,0,6.1
2020,11,2,20.5,16.4,1.5,10,0,6.1
2020,11,2,21,15.6,0.5,10,0,5.93
2020,11,2,21.5,15.6,0.5,10,0,5.89
2020,11,2,22,15.5,0.5,10,0,5.88
2020,11,2,22.5,15.5,0.5,10,0,5.75
2020,11,2,23,15.6,0.5,10,0,5.85
2020,11,2,23.5,15.6,0.5,10,0,5.59
2020,11,3,0,15.4,1,10,0,4.37
2020,11,3,0.5,15.4,1,10,0,4.32
2020,11,3,1,15.4,1.5,10,0,4.22
2020,11,3,1.5,15.4,1.5,10,0,4.22
2020,11,3,2,15.2,1,10,0,4.25
2020,11,3,2.5,15.2,1,10,0,4.25
2020,11,3,3,14.8,0.5,10,0,4.35
2020,11,3,3.5,14.8,0.5,10,0,4.35
2020,11,3,4,14.6,0,4,0,4.36
2020,11,3,4.5,14.6,0,4,0,4.36
2020,11,3,5,14.8,0.5,10,0,4.38
2020,11,3,5.5,14.8,0.5,10,0,4.38
2020,11,3,6,14.8,0,10,0,4.44
2020,11,3,6.5,14.8,0,10,-0.015,4.44
2020,11,3,7,15,0,10,0.024,4.41
2020,11,3,7.5,15,0,10,0.014,4.34
2020,11,3,8,14.7,0.5,10,0.112,4.47
2020,11,3,8.5,14.7,0.5,10,0.07,4.47
2020,11,3,9,15.2,0,4,0.062,4.4
2020,11,3,9.5,15.2,0,4,0.097,4.4
2020,11,3,10,15.8,0,4,0.193,4.33
2020,11,3,10.5,15.8,0,4,0.443,4.33
2020,11,3,11,16.3,0,4,0.346,4.33
2020,11,3,11.5,16.3,0,4,0.243,4.33
2020,11,3,12,16.6,0,4,0.178,4.2
2020,11,3,12.5,16.6,0,4,0.153,4.2
2020,11,3,13,15.9,0,4,0.219,4.34
2020,11,3,13.5,15.9,0,4,0.18,4.38
2020,11,3,14,16.5,0,4,0.129,4.41
2020,11,3,14.5,16.5,0,4,0.18,4.54
2020,11,3,15,16.6,0,4,0.109,4.86
2020,11,3,15.5,16.6,0,4,0.075,5.59
2020,11,3,16,17,0,4,0.006,5.93
2020,11,3,16.5,17,0,4,-0.015,6.03
2020,11,3,17,16.9,0,4,-0.03,6.06
2020,11,3,17.5,16.9,0,4,-0.015,6.1
2020,11,3,18,16.6,0,4,0,6.1
2020,11,3,18.5,16.6,0,4,0,6.06
2020,11,3,19,15.4,0,2,0,6.06
2020,11,3,19.5,15.4,0,2,0,6.03
2020,11,3,20,15.2,0,2,0,5.93
2020,11,3,20.5,15.2,0,2,0,5.9
2020,11,3,21,15.5,0,4,0,5.87
2020,11,3,21.5,15.5,0,4,0,5.75
2020,11,3,22,15.3,0,2,0,4.74
2020,11,3,22.5,15.3,0,2,0,4.74
2020,11,3,23,15,0,2,0,4.7
2020,11,3,23.5,15,0,2,0,4.59
2020,11,4,0,14.5,0,2,0,4.2
2020,11,4,0.5,14.5,0,2,0,4.2
2020,11,4,1,14.6,0,4,0,4.13
2020,11,4,1.5,14.6,0,4,0,4.09
2020,11,4,2,13.7,0,4,0,4.09
2020,11,4,2.5,13.7,0,4,0,4.09
2020,11,4,3,13.4,0,4,0,4.17
2020,11,4,3.5,13.4,0,4,0,4.22
2020,11,4,4,12.8,0,2,0,4.24
2020,11,4,4.5,12.8,0,2,0,4.31
2020,11,4,5,11.7,0,2,0,4.42
2020,11,4,5.5,11.7,0,2,0,4.42
2020,11,4,6,11.2,0,2,0,4.8
2020,11,4,6.5,11.2,0,2,-0.015,4.8
2020,11,4,7,11.3,0,2,0.035,4.52
2020,11,4,7.5,11.3,0,2,0.406,4.42
2020,11,4,8,12.6,0,2,0.615,5.56
2020,11,4,8.5,12.6,0,2,0.806,5.56
2020,11,4,9,13.4,0,2,0.84,4.22
2020,11,4,9.5,13.4,0,2,1.085,4.22
2020,11,4,10,14.2,0,2,1.197,4.21
2020,11,4,10.5,14.2,0,2,1.263,4.21
2020,11,4,11,16.1,0,2,1.311,4.14
2020,11,4,11.5,16.1,0,2,1.334,4.14
2020,11,4,12,17.3,0,2,1.319,4.03
2020,11,4,12.5,17.3,0,2,1.267,4.03
2020,11,4,13,18.1,0,2,1.184,4.36
2020,11,4,13.5,18.1,0,2,1.095,4.37
2020,11,4,14,17.6,0,2,0.973,4.87
2020,11,4,14.5,17.6,0,2,0.821,5.59
2020,11,4,15,17.7,0,2,0.62,5.86
2020,11,4,15.5,17.7,0,2,0.415,5.93
2020,11,4,16,17.2,0,2,0.184,6.57
2020,11,4,16.5,17.2,0,2,0.072,6.57
2020,11,4,17,16.6,0,2,0,6.28
2020,11,4,17.5,16.6,0,2,-0.035,6.28
2020,11,4,18,15.7,0,2,0,6.57
2020,11,4,18.5,15.7,0,2,0,6.15
2020,11,4,19,14.8,0,4,0,6.66
2020,11,4,19.5,14.8,0,4,0,6.16
2020,11,4,20,15,0,4,0,6.02
2020,11,4,20.5,15,0,4,0,5.99
2020,11,4,21,13.6,0,2,0,5.88
2020,11,4,21.5,13.6,0,2,0,5.85
2020,11,4,22,13.4,0,2,0,5.87
2020,11,4,22.5,13.4,0,2,0,5.79
2020,11,4,23,12.6,0,2,0,5.57
2020,11,4,23.5,12.6,0,2,0,5.14
2020,11,5,0,11.6,0,2,0,4.37
2020,11,5,0.5,11.6,0,2,0,4.37
2020,11,5,1,11.6,0,2,0,4.26
2020,11,5,1.5,11.6,0,2,0,4.26
2020,11,5,2,11.2,0,2,0,4.29
2020,11,5,2.5,11.2,0,2,0,4.29
2020,11,5,3,10.6,0,2,0,4.33
2020,11,5,3.5,10.6,0,2,0,4.33
2020,11,5,4,10.2,0,2,0,4.4
2020,11,5,4.5,10.2,0,2,0,4.4
2020,11,5,5,10.2,0,2,0,4.91
2020,11,5,5.5,10.2,0,2,0,4.91
2020,11,5,6,9.6,0,4,-0.015,5.88
2020,11,5,6.5,9.6,0,4,-0.015,5.88
2020,11,5,7,10.6,0,4,0.077,5.59
2020,11,5,7.5,10.6,0,4,0.203,5.12
2020,11,5,8,12.1,0,2,0.565,5.59
2020,11,5,8.5,12.1,0,2,0.767,5.72
2020,11,5,9,14.1,0,2,0.352,4.43
2020,11,5,9.5,14.1,0,2,1.067,4.35
2020,11,5,10,15.2,0,2,1.149,4.22
2020,11,5,10.5,15.2,0,2,1.224,4.22
2020,11,5,11,16.8,0,2,1.255,4.18
2020,11,5,11.5,16.8,0,2,1.236,4.23
2020,11,5,12,18.7,0,2,1.25,4.13
2020,11,5,12.5,18.7,0,2,1.207,4.13
2020,11,5,13,19,0,2,1.14,4.46
2020,11,5,13.5,19,0,2,1.061,4.41
2020,11,5,14,19.2,0,2,0.933,5.88
2020,11,5,14.5,19.2,0,2,0.791,5.9
2020,11,5,15,19.4,0,2,0.628,6
2020,11,5,15.5,19.4,0,2,0.431,6.05
2020,11,5,16,18.4,0,2,0.226,6.37
2020,11,5,16.5,18.4,0,2,0.044,6.37
2020,11,5,17,17.7,0,4,-0.024,6.37
2020,11,5,17.5,17.7,0,4,-0.022,6.37
2020,11,5,18,17.1,0,2,0,6.27
2020,11,5,18.5,17.1,0,2,0,6.27
2020,11,5,19,15.7,0,2,0,6.23
2020,11,5,19.5,15.7,0,2,0,6.1
2020,11,5,20,15.7,0,2,0,6
2020,11,5,20.5,15.7,0,2,0,6
2020,11,5,21,14.3,0,2,0,5.89
2020,11,5,21.5,14.3,0,2,0,5.87
2020,11,5,22,13.5,0,2,0,5.86
2020,11,5,22.5,13.5,0,2,0,5.86
2020,11,5,23,13.2,0,4,0,5.38
2020,11,5,23.5,13.2,0,4,0,4.7
2020,11,6,0,13.8,0,4,0,4.3
2020,11,6,0.5,13.8,0,4,0,4.3
2020,11,6,1,13.5,0,4,0,4.2
2020,11,6,1.5,13.5,0,4,0,4.2
2020,11,6,2,12.5,0,4,0,4.22
2020,11,6,2.5,12.5,0,4,0,4.22
2020,11,6,3,12,0,4,0,4.26
2020,11,6,3.5,12,0,4,0,4.26
2020,11,6,4,11.6,0,4,0,4.36
2020,11,6,4.5,11.6,0,4,0,4.36
2020,11,6,5,10.8,0,4,0,4.68
2020,11,6,5.5,10.8,0,4,0,5.05
2020,11,6,6,10.9,0,4,0,5.86
2020,11,6,6.5,10.9,0,4,-0.015,5.86
2020,11,6,7,10.8,0,4,0.076,4.75
2020,11,6,7.5,10.8,0,4,0.194,4.75
2020,11,6,8,11.8,0,4,0.335,5.88
2020,11,6,8.5,11.8,0,4,0.233,5.91
2020,11,6,9,12.9,0,4,0.286,4.49
2020,11,6,9.5,12.9,0,4,0.144,4.49
2020,11,6,10,14,0,4,0.146,4.37
2020,11,6,10.5,14,0,4,0.244,4.37
2020,11,6,11,14.7,0,4,0.351,4.45
2020,11,6,11.5,14.7,0,4,0.214,4.45
2020,11,6,12,15.5,0,4,0.359,4.35
2020,11,6,12.5,15.5,0,4,0.279,4.35
2020,11,6,13,16.6,0,4,0.176,5.23
2020,11,6,13.5,16.6,0,4,0.192,5.59
2020,11,6,14,17.2,0,4,0.218,5.9
2020,11,6,14.5,17.2,0,4,0.185,6.05
2020,11,6,15,16.9,0,4,0.141,6.16
2020,11,6,15.5,16.9,0,4,0.056,9.23
2020,11,6,16,17,0,4,0.056,6.27
2020,11,6,16.5,17,0,4,0.033,6.27
2020,11,6,17,15.9,0,4,-0.019,6.28
2020,11,6,17.5,15.9,0,4,-0.031,6.28
2020,11,6,18,14.6,0,4,0,13.56
2020,11,6,18.5,14.6,0,4,0,13
2020,11,6,19,14.3,0,4,0,6.36
2020,11,6,19.5,14.3,0,4,0,6.27
2020,11,6,20,14.3,0,4,0,6.06
2020,11,6,20.5,14.3,0,4,0,6.06
2020,11,6,21,13.9,0,4,0,5.91
2020,11,6,21.5,13.9,0,4,0,5.84
2020,11,6,22,13.3,0,4,0,5.75
2020,11,6,22.5,13.3,0,4,0,5.59
2020,11,6,23,13.5,0,4,0,4.61
2020,11,6,23.5,13.5,0,4,0,4.61
2020,11,7,0,13.3,0,4,0,5.57
2020,11,7,0.5,13.3,0,4,0,4.95
2020,11,7,1,13,0,4,0,4.9
2020,11,7,1.5,13,0,4,0,4.7
2020,11,7,2,13.2,0,4,0,4.92
2020,11,7,2.5,13.2,0,4,0,5.23
2020,11,7,3,12.9,0,4,0,5.67
2020,11,7,3.5,12.9,0,4,0,5.75
2020,11,7,4,12.9,0,4,0,5.75
2020,11,7,4.5,12.9,0,4,0,5.89
2020,11,7,5,12.6,0,4,0,5.89
2020,11,7,5.5,12.6,0,4,0,5.76
2020,11,7,6,12.6,0,4,0,5.75
2020,11,7,6.5,12.6,0,4,-0.015,5.9
2020,11,7,7,13,0,4,0.059,5.61
2020,11,7,7.5,13,0,4,0.148,5.21
2020,11,7,8,13.5,0,4,0.077,4.35
2020,11,7,8.5,13.5,0,4,0.4,4.35
2020,11,7,9,14.4,0,4,0.328,4.36
2020,11,7,9.5,14.4,0,4,0.665,4.36
2020,11,7,10,14.9,0,4,0.488,4.31
2020,11,7,10.5,14.9,0,4,0.465,4.31
2020,11,7,11,16.8,0,4,0.522,5.43
2020,11,7,11.5,16.8,0,4,0.527,5.31
2020,11,7,12,18.4,0,4,0.587,4.97
2020,11,7,12.5,18.4,0,4,0.255,4.92
2020,11,7,13,19.3,0,4,0.527,5.33
2020,11,7,13.5,19.3,0,4,0.931,5.45
2020,11,7,14,19.7,0,4,0.457,5.56
2020,11,7,14.5,19.7,0,4,0.313,5.9
2020,11,7,15,21.1,0,4,0.254,5.97
2020,11,7,15.5,21.1,0,4,0.156,6.05
2020,11,7,16,21.4,0,4,0.037,6.09
2020,11,7,16.5,21.4,0,4,0.05,6.11
2020,11,7,17,20.7,0,4,-0.027,6.27
2020,11,7,17.5,20.7,0,4,-0.015,6.27
2020,11,7,18,20.8,0,4,0,6.27
2020,11,7,18.5,20.8,0,4,0,6.23
2020,11,7,19,20.6,0,4,0,6.09
2020,11,7,19.5,20.6,0,4,0,6.09
2020,11,7,20,20.6,0,4,0,6.08
2020,11,7,20.5,20.6,0,4,0,6.03
2020,11,7,21,20.1,0,10,0,5.88
2020,11,7,21.5,20.1,0,10,0,5.01
2020,11,7,22,19.9,1.5,10,0,4.55
2020,11,7,22.5,19.9,1.5,10,0,4.46
2020,11,7,23,17.4,1.5,10,0,4.41
2020,11,7,23.5,17.4,1.5,10,0,4.36
2020,11,8,0,16,0,10,0,4.42
2020,11,8,0.5,16,0,10,0,4.35
2020,11,8,1,15.7,0.5,10,0,4.29
2020,11,8,1.5,15.7,0.5,10,0,4.29
2020,11,8,2,16,0,4,0,4.29
2020,11,8,2.5,16,0,4,0,4.29
2020,11,8,3,16.1,0,4,0,4.35
2020,11,8,3.5,16.1,0,4,0,4.29
2020,11,8,4,16.1,0,4,0,4.35
2020,11,8,4.5,16.1,0,4,0,4.35
2020,11,8,5,16.1,0,4,0,4.35
2020,11,8,5.5,16.1,0,4,0,4.35
2020,11,8,6,15.8,0,4,0,4.41
2020,11,8,6.5,15.8,0,4,-0.015,4.41
2020,11,8,7,15.9,0,4,0.038,4.31
2020,11,8,7.5,15.9,0,4,0.089,4.22
2020,11,8,8,16.7,0,4,0.489,4.23
2020,11,8,8.5,16.7,0,4,0.26,4.23
2020,11,8,9,17.7,0,4,0.355,4.19
2020,11,8,9.5,17.7,0,4,0.494,4.18
2020,11,8,10,19.7,0,4,0.447,4.14
2020,11,8,10.5,19.7,0,4,0.275,4.05
2020,11,8,11,21,0,4,0.572,4.07
2020,11,8,11.5,21,0,4,0.677,4.08
2020,11,8,12,21.9,0,2,0.503,4.14
2020,11,8,12.5,21.9,0,2,0.508,4.19
2020,11,8,13,21.9,0,4,1.341,4.36
2020,11,8,13.5,21.9,0,4,0.348,4.36
2020,11,8,14,21.3,0,4,0.309,4.23
2020,11,8,14.5,21.3,0,4,0.32,4.32
2020,11,8,15,20.8,0,4,0.145,4.42
2020,11,8,15.5,20.8,0,4,0.039,4.42
2020,11,8,16,20.2,0,4,0.003,5.84
2020,11,8,16.5,20.2,0,4,-0.019,5.88
2020,11,8,17,19.3,0,4,-0.028,6.03
2020,11,8,17.5,19.3,0,4,-0.035,6.09
2020,11,8,18,19,0,4,0,6.09
2020,11,8,18.5,19,0,4,0,6.09
2020,11,8,19,18.7,0,2,0,6.08
2020,11,8,19.5,18.7,0,2,0,6.08
2020,11,8,20,18.1,0,2,0,5.91
2020,11,8,20.5,18.1,0,2,0,5.91
2020,11,8,21,17.6,0,2,0,5.6
2020,11,8,21.5,17.6,0,2,0,5.3
2020,11,8,22,17.5,0,4,0,4.5
2020,11,8,22.5,17.5,0,4,0,4.41
2020,11,8,23,16.9,1,10,0,4.36
2020,11,8,23.5,16.9,1,10,0,4.31
2020,11,9,0,16.7,0,4,0,4.25
2020,11,9,0.5,16.7,0,4,0,4.25
2020,11,9,1,16.3,0,4,0,4.18
2020,11,9,1.5,16.3,0,4,0,4.18
2020,11,9,2,15.7,0,4,0,4.18
2020,11,9,2.5,15.7,0,4,0,4.18
2020,11,9,3,15.1,0,4,0,4.17
2020,11,9,3.5,15.1,0,4,0,4.22
2020,11,9,4,14.3,0,4,0,4.22
2020,11,9,4.5,14.3,0,4,0,4.22
2020,11,9,5,13.4,0,4,0,4.36
2020,11,9,5.5,13.4,0,4,0,4.36
2020,11,9,6,13,0,4,0,4.75
2020,11,9,6.5,13,0,4,-0.015,4.75
2020,11,9,7,12.9,0,4,0.043,4.43
2020,11,9,7.5,12.9,0,4,0.105,4.43
2020,11,9,8,13.3,0,4,0.393,4.29
2020,11,9,8.5,13.3,0,4,0.763,4.35
2020,11,9,9,14,0,4,0.335,4.23
2020,11,9,9.5,14,0,4,0.316,4.23
2020,11,9,10,14.9,0,4,1.154,4.16
2020,11,9,10.5,14.9,0,4,1.236,4.16
2020,11,9,11,15.7,0,4,1.274,4.16
2020,11,9,11.5,15.7,0,4,1.292,4.16
2020,11,9,12,16.2,0,4,1.261,4.15
2020,11,9,12.5,16.2,0,4,1.204,4.15
2020,11,9,13,16.4,0,4,1.145,4.44
2020,11,9,13.5,16.4,0,4,1.062,4.54
2020,11,9,14,16.5,0,4,0.967,6.04
2020,11,9,14.5,16.5,0,4,0.785,5.76
2020,11,9,15,16.4,0,4,0.602,5.97
2020,11,9,15.5,16.4,0,4,0.098,6.04
2020,11,9,16,16.6,0,4,0.236,6.11
2020,11,9,16.5,16.6,0,4,0.037,6.37
2020,11,9,17,16,0,4,-0.028,6.22
2020,11,9,17.5,16,0,4,0,6.22
2020,11,9,18,15.4,0,4,0,6.27
2020,11,9,18.5,15.4,0,4,0,6.13
2020,11,9,19,14.3,0,4,0,6.66
2020,11,9,19.5,14.3,0,4,0,6.16
2020,11,9,20,14.1,0,4,0,6.11
2020,11,9,20.5,14.1,0,4,0,6.09
2020,11,9,21,13.2,0,4,0,5.91
2020,11,9,21.5,13.2,0,4,0,5.98
2020,11,9,22,12.1,0,4,0,5.88
2020,11,9,22.5,12.1,0,4,0,5.84
2020,11,9,23,11.6,0,4,0,4.91
2020,11,9,23.5,11.6,0,4,0,4.6
2020,11,10,0,10.6,0,2,0,4.77
2020,11,10,0.5,10.6,0,2,0,4.77
2020,11,10,1,10.3,0,2,0,4.74
2020,11,10,1.5,10.3,0,2,0,4.74
2020,11,10,2,10.2,0,4,0,4.84
2020,11,10,2.5,10.2,0,4,0,4.84
2020,11,10,3,10.4,0,4,0,5
2020,11,10,3.5,10.4,0,4,0,5
2020,11,10,4,10.1,0,4,0,4.84
2020,11,10,4.5,10.1,0,4,0,5.57
2020,11,10,5,9.6,0,2,0,5.74
2020,11,10,5.5,9.6,0,2,0,5.74
2020,11,10,6,9.5,0,2,0,6.01
2020,11,10,6.5,9.5,0,2,-0.015,6.01
2020,11,10,7,9.2,0,4,0.019,5.89
2020,11,10,7.5,9.2,0,4,0.348,5.86
2020,11,10,8,9.8,0,2,0.54,4.82
2020,11,10,8.5,9.8,0,2,0.731,5.64
2020,11,10,9,12.1,0,2,0.908,4.43
2020,11,10,9.5,12.1,0,2,1.028,4.36
2020,11,10,10,13.4,0,2,1.115,4.2
2020,11,10,10.5,13.4,0,2,1.191,4.2
2020,11,10,11,15.1,0,2,1.257,4.2
2020,11,10,11.5,15.1,0,2,1.244,4.17
2020,11,10,12,15.1,0,2,1.257,4.15
2020,11,10,12.5,15.1,0,2,1.189,4.15
2020,11,10,13,15.6,0,2,1.14,4.42
2020,11,10,13.5,15.6,0,2,1.023,4.48
2020,11,10,14,16.3,0,2,0.927,5.9
2020,11,10,14.5,16.3,0,2,0.821,5.82
2020,11,10,15,15.7,0,2,0.298,6.09
2020,11,10,15.5,15.7,0,2,0.506,6.24
2020,11,10,16,14.8,0,2,0.087,6.56
2020,11,10,16.5,14.8,0,2,0.008,6.88
2020,11,10,17,14,0,2,-0.03,6.7
2020,11,10,17.5,14,0,2,0,6.7
2020,11,10,18,12.5,0,2,0,6.7
2020,11,10,18.5,12.5,0,2,0,6.66
2020,11,10,19,11.7,0,2,0,6.66
2020,11,10,19.5,11.7,0,2,0,6.66
2020,11,10,20,11.3,0,2,0,6.27
2020,11,10,20.5,11.3,0,2,0,6.12
2020,11,10,21,11.4,0,4,0,6.04
2020,11,10,21.5,11.4,0,4,0,6.08
2020,11,10,22,11.5,0,4,0,6.06
2020,11,10,22.5,11.5,0,4,0,5.96
2020,11,10,23,11.2,0,4,0,5.88
2020,11,10,23.5,11.2,0,4,0,5.85
2020,11,11,0,11.3,0,2,0,4.6
2020,11,11,0.5,11.3,0,2,0,4.58
2020,11,11,1,10.5,0,2,0,4.57
2020,11,11,1.5,10.5,0,2,0,4.44
2020,11,11,2,9.9,0,2,0,4.44
2020,11,11,2.5,9.9,0,2,0,4.44
2020,11,11,3,9.5,0,2,0,4.44
2020,11,11,3.5,9.5,0,2,0,4.44
2020,11,11,4,9.6,0,2,0,4.44
2020,11,11,4.5,9.6,0,2,0,4.57
2020,11,11,5,9,0,2,0,5.75
2020,11,11,5.5,9,0,2,0,5.75
2020,11,11,6,8.7,0,2,0,6.03
2020,11,11,6.5,8.7,0,2,-0.015,6.07
2020,11,11,7,8.6,0,4,0.033,5.98
